"ntree","mtry","nodesize","RMSE","MAE"
130,45,11,4.71579047095286,3.75405266231353
140,45,11,4.65461163597888,3.64318826015254
150,45,11,4.6435524987749,3.69377928351841
160,45,11,4.71210728885691,3.68411044646779
170,45,11,4.65178493597035,3.63455313087027
180,45,11,4.65611184039464,3.58213469233397
190,45,11,4.62082232284355,3.67883908552674
200,45,11,4.6637971271703,3.68390407961605
210,45,11,4.66634828941077,3.72441568898091
220,45,11,4.67662020455433,3.74004924313719
230,45,11,4.71215371716566,3.66905332695029
240,45,11,4.65721525887909,3.70666766657256
250,45,11,4.66159680677975,3.63925344124474
260,45,11,4.7093875517413,3.76133682742378
270,45,11,4.61641818022241,3.65864112716771
280,45,11,4.77099414221844,3.83767003441693
290,45,11,4.66591043200389,3.78572207402792
300,45,11,4.67564846572669,3.75084742873873
10,55,11,4.72171254378817,3.64463893594328
20,55,11,5.04067929792121,3.92001364577452
30,55,11,4.86607985631886,3.70673552293117
40,55,11,4.78254407156943,3.8583906612711
50,55,11,4.59151086854743,3.55133879164314
60,55,11,4.74613359780416,3.75092223999832
70,55,11,4.60967292783124,3.64538093893683
80,55,11,4.67663280127858,3.66937333349018
90,55,11,4.70650943417294,3.67790006692181
100,55,11,4.68765600310009,3.70719461697723
110,55,11,4.82255786344073,3.90046907528133
120,55,11,4.65987086930631,3.65421360342556
130,55,11,4.46254969086027,3.56322765398851
140,55,11,4.78944980903143,3.78896789545857
150,55,11,4.76406142063639,3.75978391576218
160,55,11,4.6670607989868,3.74277950310561
170,55,11,4.63189387744689,3.69328061395836
180,55,11,4.70052092944819,3.7351904831615
190,55,11,4.70599325346516,3.69762674142536
200,55,11,4.68238369778957,3.71460987985444
210,55,11,4.57745127956491,3.69016496673329
220,55,11,4.64496132621155,3.73047793006291
230,55,11,4.6899595463647,3.73289728912129
240,55,11,4.65453775307489,3.62142900276052
250,55,11,4.61367305998251,3.62312597402598
260,55,11,4.67119026121354,3.71024880312924
270,55,11,4.70807374285924,3.75483134194485
280,55,11,4.72221186318706,3.74555530347844
290,55,11,4.56669327221783,3.59164284199891
300,55,11,4.6391561606835,3.64725289123115
10,65,11,4.96526060961642,3.801966873706
20,65,11,4.5978490904029,3.61654252148817
30,65,11,4.76655773883516,3.66163832946442
40,65,11,4.66190468955098,3.70713889673128
50,65,11,4.65449902964467,3.6627168266516
60,65,11,4.66341537376446,3.71235068072025
70,65,11,4.77890124218194,3.83654519910732
80,65,11,4.64510922263838,3.60008520766673
90,65,11,4.64922659291366,3.65202915978278
100,65,11,4.64959437895612,3.65209307359308
110,65,11,4.66318066390934,3.69670550793081
120,65,11,4.72503377455561,3.7801038333647
130,65,11,4.76677952639485,3.77735697877001
140,65,11,4.6937802533602,3.7161056998557
150,65,11,4.7548246434754,3.65181107137629
160,65,11,4.72564288609417,3.75603463791645
170,65,11,4.75777872318748,3.77284974332289
180,65,11,4.61437937001359,3.68489242842505
190,65,11,4.72362224416937,3.77202947256152
200,65,11,4.67488197438364,3.69401087740762
210,65,11,4.636325058748,3.62799536327487
220,65,11,4.62262549667462,3.65313500618837
230,65,11,4.72836255728219,3.8348403219339
240,65,11,4.73229466299595,3.76168576944391
250,65,11,4.69668434062313,3.71707423928728
260,65,11,4.68507377181242,3.73388294073077
270,65,11,4.64372042247471,3.70428452921207
280,65,11,4.58606705879254,3.62181916771979
290,65,11,4.65461800922732,3.70545386938567
300,65,11,4.68460457532491,3.71807521383607
10,75,11,4.82622887414928,3.73477225672878
20,75,11,4.49697666971867,3.514898911475
30,75,11,4.92027420898192,3.82085048204614
40,75,11,4.84243996613636,3.78717889296693
50,75,11,4.72518452636263,3.73695636489114
60,75,11,4.6238723567288,3.65046636133593
70,75,11,4.66774880037581,3.73045996791338
80,75,11,4.61647467764342,3.59943401405358
90,75,11,4.65973042014106,3.71543490460157
100,75,11,4.69682168336238,3.57259983374114
110,75,11,4.74095129051049,3.80292323289359
120,75,11,4.60585914170736,3.62684296379949
130,75,11,4.82057564185012,3.9083196754936
140,75,11,4.68628437047687,3.77235053507569
150,75,11,4.66687506654816,3.65499252357948
160,75,11,4.63221134430961,3.64907172462199
170,75,11,4.76396896579942,3.7788641807184
180,75,11,4.71954734351316,3.7683107036549
190,75,11,4.71615390532391,3.70976981320231
200,75,11,4.6939055767976,3.73694987138465
210,75,11,4.69091078824743,3.73203014319474
220,75,11,4.68061076445584,3.71222081059037
230,75,11,4.64537573972432,3.60666037228891
240,75,11,4.65154040604753,3.69476097020935
250,75,11,4.76162919389647,3.79116096994794
260,75,11,4.63842283202928,3.6846775265797
270,75,11,4.65188036873325,3.68204982305224
280,75,11,4.68443775793623,3.71387948921334
290,75,11,4.71757723597379,3.75709207625624
300,75,11,4.57573016315167,3.63845919861136
10,85,11,4.778994608693,3.62658887006713
20,85,11,4.9274748609537,3.89679614467658
30,85,11,4.6577498276783,3.63801080159776
40,85,11,4.72518670159014,3.64406934249326
50,85,11,4.73228430646181,3.74824333396072
60,85,11,4.59188645279868,3.61737480916829
70,85,11,4.74837836242432,3.81270170650605
80,85,11,4.63507288316419,3.66761455784554
90,85,11,4.67453808084573,3.67140502680358
100,85,11,4.72680535991023,3.72582705941402
110,85,11,4.67038921860647,3.65848991039703
120,85,11,4.74698856925798,3.78006566702218
130,85,11,4.71899704648924,3.74483080928733
140,85,11,4.72538544738724,3.72334919738647
150,85,11,4.71201116993097,3.72803168329255
160,85,11,4.7700123455335,3.75239873502101
170,85,11,4.66848930913023,3.69315233076104
180,85,11,4.6712705281979,3.74498448947724
190,85,11,4.74807164159215,3.70320267070838
200,85,11,4.58443789757846,3.60137091411005
210,85,11,4.62395975977901,3.6611544160923
220,85,11,4.62840713016096,3.69191579829919
230,85,11,4.70536344637685,3.75810613562031
240,85,11,4.67725651499399,3.74085903679654
250,85,11,4.69697079061688,3.73158991781166
260,85,11,4.6522753350996,3.68228503380678
270,85,11,4.66850750845889,3.6455779906263
280,85,11,4.61121194905782,3.6046028945175
290,85,11,4.69749500741732,3.73419043184035
300,85,11,4.6239500788881,3.65895027918941
10,95,11,5.25283764100567,3.89511638120334
20,95,11,4.64747046585877,3.59202082941213
30,95,11,5.00644330492678,3.99967820022168
40,95,11,4.67513206586758,3.57663466967814
50,95,11,4.65834750933352,3.76465785181002
60,95,11,4.83453402840949,3.71440902294164
70,95,11,4.60503889749574,3.61306713989944
80,95,11,4.69991590170835,3.66201494761278
90,95,11,4.64972440105569,3.65895338826498
100,95,11,4.69850816639227,3.73834677520547
110,95,11,4.81936289136122,3.77360714713482
120,95,11,4.70124787029111,3.73357502300437
130,95,11,4.65292429771347,3.62162978326022
140,95,11,4.71618039913666,3.74086324648436
150,95,11,4.70288042768936,3.70226241713198
160,95,11,4.73555890121556,3.76072088313257
170,95,11,4.7447252472682,3.75932350542325
180,95,11,4.68411725737624,3.63564697178828
190,95,11,4.56220603624178,3.54900780442542
200,95,11,4.77426797051065,3.72115974967062
210,95,11,4.69601075649599,3.76277081671491
220,95,11,4.77917845765103,3.79259189152964
230,95,11,4.69067178156758,3.69723474960243
240,95,11,4.6794252384445,3.65600695751512
250,95,11,4.65639533113967,3.64373077984816
260,95,11,4.74372446328441,3.74235420979986
270,95,11,4.70399165193924,3.75491833448354
280,95,11,4.65860067001214,3.72203994806093
290,95,11,4.76068955459998,3.78301506714176
300,95,11,4.72293599368151,3.73140181316267
10,105,11,5.04995875607239,3.93143923709141
20,105,11,4.74593108888285,3.55943017127799
30,105,11,4.84863965907447,3.71195092749441
40,105,11,4.64234730540232,3.59418270437292
50,105,11,4.79609430169285,3.84754363510886
60,105,11,4.7224894132885,3.78060710625928
70,105,11,4.77718572500068,3.82135453918062
80,105,11,4.74274620810363,3.76901579851308
90,105,11,4.75500947468552,3.81478224271703
100,105,11,4.78471163310618,3.74673302904825
110,105,11,4.7767824158697,3.71446604668937
120,105,11,4.79993239424546,3.72422169416735
130,105,11,4.7116853307244,3.62946730805427
140,105,11,4.68513662760278,3.71032040681886
150,105,11,4.68058294788066,3.72295191040844
160,105,11,4.76406977399472,3.70865678328314
170,105,11,4.69256932756445,3.67527814683184
180,105,11,4.65427061368648,3.67534162362061
190,105,11,4.60410498237462,3.64575542941676
200,105,11,4.70935642148305,3.69955828471044
210,105,11,4.74783949785664,3.67364481102059
220,105,11,4.69114801421607,3.75462854832913
230,105,11,4.72466555596086,3.7601529745197
240,105,11,4.68419597011838,3.66859836067717
250,105,11,4.6455359495556,3.60235337850554
260,105,11,4.76671232911566,3.75001001414045
270,105,11,4.56174800239168,3.58584660732004
280,105,11,4.66918078373122,3.68874707030375
290,105,11,4.60343568505078,3.64436554450049
300,105,11,4.77315080243816,3.79665232030448
10,115,11,4.5056425441374,3.59667043101826
20,115,11,4.99103000913402,4.26319922830793
30,115,11,4.92122081284618,3.69036932471715
40,115,11,4.57679466144384,3.72620051446139
50,115,11,4.62087429958157,3.56461791831357
60,115,11,4.69768603021149,3.73124733358428
70,115,11,4.67613664979627,3.64024656502919
80,115,11,4.66846126557031,3.79290325616413
90,115,11,4.82402308425982,3.81986394308858
100,115,11,4.72921642382118,3.65940302089216
110,115,11,4.84724005386705,3.73305019420631
120,115,11,4.695623565928,3.61336552638183
130,115,11,4.68353843441048,3.69129311509747
140,115,11,4.61782983567105,3.69360890403592
150,115,11,4.74829441800524,3.72412386808041
160,115,11,4.67958247612559,3.68562051022649
170,115,11,4.72847858794551,3.74649132907446
180,115,11,4.66641279011752,3.69162274923144
190,115,11,4.64099985518684,3.66052432629663
200,115,11,4.69134660867447,3.72309362256101
210,115,11,4.71574906636729,3.72620262817468
220,115,11,4.64830213920277,3.67221473629576
230,115,11,4.74389109407087,3.74520428426856
240,115,11,4.72292398351419,3.700110362162
250,115,11,4.63887876825862,3.66277896982246
260,115,11,4.67771043040287,3.63732672520716
270,115,11,4.58412672215792,3.57960189658258
280,115,11,4.79731641972165,3.80196493551306
290,115,11,4.77878892877397,3.68323011654345
300,115,11,4.71580061670022,3.71223068155677
10,125,11,4.75935273569348,3.85292662651359
20,125,11,4.72674304853787,3.5177215477759
30,125,11,4.59483894829936,3.57903773762469
40,125,11,4.71217911443759,3.6533005913169
50,125,11,4.67430557416524,3.62179117259553
60,125,11,4.87975394788124,3.876758527302
70,125,11,4.50740327221567,3.52923606069569
80,125,11,4.8689575957063,3.85751403789448
90,125,11,4.76580928114221,3.75986803856369
100,125,11,4.62699717795782,3.57488101512015
110,125,11,4.63222221853976,3.62587491230772
120,125,11,4.75374735883821,3.6763987441705
130,125,11,4.75684314551201,3.79799559136516
140,125,11,4.69551033971316,3.69180805391986
150,125,11,4.65628238650404,3.62645414810632
160,125,11,4.7309107386854,3.76362764877031
170,125,11,4.61074960570037,3.60275449046549
180,125,11,4.64466254140826,3.610343131104
190,125,11,4.75808256837624,3.78822111272912
200,125,11,4.69747315930714,3.64335430390867
210,125,11,4.66921142473047,3.76175439697179
220,125,11,4.68921879077604,3.72733197303356
230,125,11,4.62483716170242,3.61804927481678
240,125,11,4.69927893306629,3.74608194392161
250,125,11,4.63657745753992,3.56187220653742
260,125,11,4.72644946228985,3.76066617561184
270,125,11,4.68448904144262,3.67313612894531
280,125,11,4.63171479842146,3.70455610900488
290,125,11,4.77242663948606,3.76424617777692
300,125,11,4.65697310156575,3.62992105841019
10,135,11,4.97036360808942,3.97188829286655
20,135,11,4.6796638972987,3.70124160863292
30,135,11,4.69689677047596,3.45346529476965
40,135,11,4.88595681613836,3.78823691103582
50,135,11,4.69716927451725,3.80280701424179
60,135,11,4.57189996912188,3.72858008135182
70,135,11,4.5891824541375,3.701861852778
80,135,11,4.71130804402552,3.66739357864358
90,135,11,4.67876662229814,3.73577116924942
100,135,11,4.83299173966199,3.72205814354727
110,135,11,4.85711969204987,3.78554718557683
120,135,11,4.60239550339255,3.57244374385679
130,135,11,4.67259162552788,3.63426016012972
140,135,11,4.74447522557225,3.62389542048704
150,135,11,4.83305309995496,3.7387177677395
160,135,11,4.60617454682662,3.59008528609072
170,135,11,4.77411190891592,3.76258256662349
180,135,11,4.68016665761068,3.73111391694726
190,135,11,4.74489524097973,3.69760702811046
200,135,11,4.70905746498146,3.7073574565531
210,135,11,4.67331476137582,3.68221587361339
220,135,11,4.57137902806731,3.59524922431542
230,135,11,4.62169939796182,3.67520662334935
240,135,11,4.74494327709992,3.69883383524689
250,135,11,4.71573504643377,3.7256980488111
260,135,11,4.7508501563538,3.66488335336161
270,135,11,4.73466478665094,3.69809441900022
280,135,11,4.75845476246279,3.74378469141278
290,135,11,4.71509969283772,3.75695635407405
300,135,11,4.69870447963255,3.6874813246335
10,145,11,4.63186983730097,3.85778546332894
20,145,11,4.86628969224391,3.56820260053956
30,145,11,4.69394262768957,3.57230399230399
40,145,11,4.80387408793071,3.82839073969509
50,145,11,4.60794840586092,3.47414417466591
60,145,11,4.9171047066547,3.93653577702491
70,145,11,4.75732586614131,3.70989869860988
80,145,11,4.74740963782938,3.6248262712529
90,145,11,4.73226915724728,3.76257821486083
100,145,11,4.61458843298879,3.62028215383649
110,145,11,4.74105224185064,3.772022084196
120,145,11,4.51755795215738,3.52249682382834
130,145,11,4.8010022778844,3.74927784775611
140,145,11,4.75758194762792,3.80096644125371
150,145,11,4.65431892523201,3.61829273061882
160,145,11,4.63656026580924,3.67734973963235
170,145,11,4.80012849512015,3.82032168598665
180,145,11,4.67804916736179,3.64161360847955
190,145,11,4.6624104216038,3.65674688202721
200,145,11,4.6977896438566,3.67702788757137
210,145,11,4.59449572647473,3.52734861928963
220,145,11,4.69994958579996,3.69095883310805
230,145,11,4.68565191960878,3.65706129619172
240,145,11,4.59862588570087,3.59697628458497
250,145,11,4.77734303540962,3.75057334211681
260,145,11,4.56976745974531,3.58063229041491
270,145,11,4.69356934192473,3.73157002507243
280,145,11,4.6102057467809,3.5662515180644
290,145,11,4.75750899315623,3.74292327321187
300,145,11,4.6882475760347,3.65442612460004
10,155,11,5.014549090359,3.89427269590313
20,155,11,5.05581022261037,4.0630901405358
30,155,11,4.82794851718563,3.73815891837631
40,155,11,4.60335511269904,3.6656728778468
50,155,11,4.58825479925512,3.59395053014618
60,155,11,4.82294438673689,3.88077386180647
70,155,11,4.62605992503437,3.65349233237432
80,155,11,4.67298374512282,3.65594832251081
90,155,11,4.689037932553,3.63359032003959
100,155,11,4.72646865626701,3.73387289039464
110,155,11,4.77661124661495,3.79286735223494
120,155,11,4.80538739030064,3.72324458351632
130,155,11,4.64297319589439,3.70871236251671
140,155,11,4.58011120094056,3.63599506601059
150,155,11,4.60384855629408,3.57984406173537
160,155,11,4.66152674924131,3.6543510414706
170,155,11,4.62434380636721,3.57669677225303
180,155,11,4.6990435533213,3.69969373688576
190,155,11,4.72849551131278,3.75202804441935
200,155,11,4.64479727283168,3.59287245906268
210,155,11,4.68732902722354,3.66194858224362
220,155,11,4.72109944472406,3.68509941310336
230,155,11,4.68797938309616,3.64917304287815
240,155,11,4.73398641801596,3.75420080070896
250,155,11,4.60771701201497,3.58298810464898
260,155,11,4.68199127811683,3.65664048511876
270,155,11,4.70318647393423,3.66669389431466
280,155,11,4.71568893226745,3.71245660912588
290,155,11,4.71095552327668,3.6856762635998
300,155,11,4.63337859566724,3.65208044210218
10,165,11,5.10467999591992,4.01145005960223
20,165,11,4.67221454155138,3.62666611769873
30,165,11,4.74768209393698,3.77069107221281
40,165,11,4.67627816458423,3.6301443393563
50,165,11,4.76042608394436,3.6987675199197
60,165,11,4.86425374354394,3.8650247819813
70,165,11,4.82401663609838,3.82305817715756
80,165,11,4.85512962718333,3.86659788882615
90,165,11,4.71722912408052,3.75030674237196
100,165,11,4.65204440011613,3.58780753184014
110,165,11,4.69273196440896,3.70191169173383
120,165,11,4.59148815916589,3.59169248123053
130,165,11,4.77430721378458,3.82459100078666
140,165,11,4.74203927325978,3.73474598469164
150,165,11,4.77886533460603,3.81318021833238
160,165,11,4.69818602137496,3.72460028271849
170,165,11,4.77302882832459,3.77876533881011
180,165,11,4.71582620293252,3.66897241915358
190,165,11,4.68512093061597,3.71190509211104
200,165,11,4.65315088838175,3.6731241059665
210,165,11,4.64362676955715,3.69423983251624
220,165,11,4.76853186614073,3.739175328953
230,165,11,4.70583073576281,3.71750433718771
240,165,11,4.70564850204351,3.6759846981722
250,165,11,4.73357150760606,3.76170166886253
260,165,11,4.65670947254114,3.64538396989484
270,165,11,4.71130388741519,3.74005360134587
280,165,11,4.65187932497386,3.63399815031413
290,165,11,4.6797918539956,3.6820030677302
300,165,11,4.69012269250335,3.67001863354038
10,5,16,4.79985777574337,3.72975007480442
20,5,16,4.71908708668524,3.48291231715145
30,5,16,4.75946404486848,4.03212322299279
40,5,16,4.84881479862042,4.05712665957231
50,5,16,4.42242869170058,3.77356530064139
60,5,16,4.78142305463089,3.90874265730244
70,5,16,4.88348547988559,3.98026428540403
80,5,16,4.49193349184715,3.73634485004729
90,5,16,4.70833954377501,3.84717288146636
100,5,16,4.92395949365056,4.05657335116575
110,5,16,4.5494338612876,3.87574369525951
120,5,16,4.66244556179112,3.78447029570671
130,5,16,4.58145061492174,3.80631814580811
140,5,16,4.63221040498739,3.82560442576747
150,5,16,4.68076016540697,3.84436545901764
160,5,16,4.73467571924018,3.96107577092291
170,5,16,4.7137953141954,3.97526092549111
180,5,16,4.60800344634816,3.84867584341317
190,5,16,4.5705023131292,3.87706613657129
200,5,16,4.76764845892651,3.96730211183745
210,5,16,4.69574527623704,3.9422487378621
220,5,16,4.79400800978399,3.9674895605602
230,5,16,4.71384670308862,3.95198872567257
240,5,16,4.6856574418259,3.88631382657198
250,5,16,4.76814330044043,4.04013657333005
260,5,16,4.79783930216714,3.98606775424501
270,5,16,4.74707389763625,3.93564458935232
280,5,16,4.6387522769734,3.93700545270809
290,5,16,4.73813220467003,3.98215069600563
300,5,16,4.71072883476314,3.96744087715827
10,15,16,4.9080847416346,3.94085982254461
20,15,16,4.6470278648832,3.76454304149957
30,15,16,4.75889144999746,3.87427737520128
40,15,16,4.46353898049437,3.63798954065259
50,15,16,4.61124431474931,3.72330588855589
60,15,16,4.48588088195818,3.56772603101408
70,15,16,4.53596887518715,3.61847580042456
80,15,16,4.78104226106896,3.96203064296814
90,15,16,4.65654729567944,3.85259861582325
100,15,16,4.60181742360363,3.76247033823665
110,15,16,4.59311922489468,3.79480547669282
120,15,16,4.56008853633208,3.70768010170184
130,15,16,4.5416381766709,3.60982364532532
140,15,16,4.57376534779524,3.75038755499159
150,15,16,4.54458622126334,3.74730080828994
160,15,16,4.65383519716181,3.83672608829878
170,15,16,4.62038829240738,3.82330224549535
180,15,16,4.49702566445777,3.71066070302482
190,15,16,4.50969844026917,3.69612187901089
200,15,16,4.63175310866186,3.75144767008354
210,15,16,4.5269734418903,3.6758283202305
220,15,16,4.54279032759573,3.7403404931147
230,15,16,4.57979386927813,3.74347275492834
240,15,16,4.55668742737276,3.78564864206848
250,15,16,4.59888056103414,3.8540284787676
260,15,16,4.51119406397967,3.69666583045347
270,15,16,4.54797617334472,3.74906145942982
280,15,16,4.59003199897499,3.71535220796285
290,15,16,4.54527201455522,3.76190844221578
300,15,16,4.56562244883175,3.75674208923123
10,25,16,3.86112127277624,3.37583539648757
20,25,16,4.51813903522104,3.5134638157736
30,25,16,4.6645322020056,3.79224212180734
40,25,16,4.54782343643266,3.62556616390856
50,25,16,4.52956405132306,3.7731539173387
60,25,16,4.72169029690111,3.8275023939426
70,25,16,4.54655207803235,3.67581770886118
80,25,16,4.52400821898812,3.6458080182197
90,25,16,4.55968504087835,3.78604234332495
100,25,16,4.52681055148018,3.77501046658655
110,25,16,4.58405958537511,3.72367968603641
120,25,16,4.546514647386,3.77827105764606
130,25,16,4.56304900172049,3.70874109493256
140,25,16,4.52972158072993,3.70779585062971
150,25,16,4.51789979441566,3.69201868582304
160,25,16,4.4582014459739,3.668736633988
170,25,16,4.4205941920318,3.59921233249557
180,25,16,4.52804630054974,3.66513214710679
190,25,16,4.57446920002174,3.73333846581843
200,25,16,4.6054787576684,3.76137740248881
210,25,16,4.55961845514381,3.68792201702141
220,25,16,4.53892180643075,3.68216370010094
230,25,16,4.51217355275247,3.64444898359361
240,25,16,4.51584554955292,3.66630874886988
250,25,16,4.50105457857796,3.6740343989344
260,25,16,4.53004006307614,3.7239393282767
270,25,16,4.45957630942922,3.57199281663049
280,25,16,4.55476863633084,3.70323186647721
290,25,16,4.47570362735541,3.60995074286867
300,25,16,4.60393926164902,3.78156644362079
10,35,16,5.07177215841456,4.13836444352749
20,35,16,4.37685795333515,3.48157716076194
30,35,16,4.81227500261285,3.8417707735099
40,35,16,4.62455879687035,3.72688345621769
50,35,16,4.64626283017643,3.67341660634052
60,35,16,4.5538728286383,3.67373209117774
70,35,16,4.63134169034821,3.74177109639843
80,35,16,4.46568462173734,3.65077757915395
90,35,16,4.6635745805242,3.82690842504249
100,35,16,4.53710619071965,3.67528726708075
110,35,16,4.57066610398346,3.79687486371774
120,35,16,4.57405793221115,3.75574536775624
130,35,16,4.52863380273857,3.68324521353786
140,35,16,4.53330722667022,3.65388689467881
150,35,16,4.50785569248765,3.70201626674454
160,35,16,4.48603377075192,3.65124679441935
170,35,16,4.60370285658697,3.69243632113837
180,35,16,4.44269266750021,3.54931785237039
190,35,16,4.4938165018117,3.67533810964017
200,35,16,4.50009139351506,3.60375269024453
210,35,16,4.58058752972342,3.69239837888129
220,35,16,4.60165612468428,3.79267210556243
230,35,16,4.41812656733085,3.62450048507468
240,35,16,4.58811755477894,3.73858194367026
250,35,16,4.50881210927674,3.69654542293455
260,35,16,4.47312449610701,3.66993872093161
270,35,16,4.56286755989097,3.70455534781018
280,35,16,4.45205819595113,3.6215065347868
290,35,16,4.56005561126611,3.75289580338868
300,35,16,4.63245882621604,3.79502575886272
10,45,16,4.88896567564195,4.04109803240238
20,45,16,4.63498817015056,3.70666223269484
30,45,16,4.58450754058294,3.79957588104327
40,45,16,4.48470558103768,3.70265131004261
50,45,16,4.48068281385167,3.56036173126391
60,45,16,4.55770052618388,3.57399966981489
70,45,16,4.63670692294116,3.82141451112725
80,45,16,4.40834032138753,3.58496193118476
90,45,16,4.54628500742838,3.72966000652595
100,45,16,4.5928220354235,3.78358826559911
110,45,16,4.49930167776706,3.63120541239612
120,45,16,4.65897820373431,3.7475352329836
130,45,16,4.54376851397682,3.73700971919199
140,45,16,4.50081292105546,3.67838597866938
150,45,16,4.37050980372128,3.53181753270884
160,45,16,4.3811611331835,3.53156117244773
170,45,16,4.56498863491225,3.65412905686244
180,45,16,4.63583550820677,3.74387677874997
190,45,16,4.53448656051622,3.70796767083666
200,45,16,4.55513050166099,3.73275765870603
210,45,16,4.51862021952923,3.68840980850297
220,45,16,4.46844556113574,3.61291674481644
230,45,16,4.52297755463113,3.62614580205553
240,45,16,4.52550007252698,3.69361830726641
250,45,16,4.5496594948316,3.67573201870591
260,45,16,4.56312351349862,3.71183785347875
270,45,16,4.48698608503719,3.67542620691171
280,45,16,4.51044335120956,3.65802407133928
290,45,16,4.49590420485553,3.67299869420933
300,45,16,4.55507889503091,3.71064343667605
10,55,16,4.3892966560972,3.47684073173204
20,55,16,4.64246772496046,3.73948583119778
30,55,16,4.4658100493216,3.70886499973456
40,55,16,4.56865252289274,3.71592921420368
50,55,16,4.66616684553038,3.88595035278731
60,55,16,4.60911928280576,3.71022090630786
70,55,16,4.45636587263645,3.59754357788519
80,55,16,4.35369453831155,3.52661957758426
90,55,16,4.54668993322868,3.69237502098009
100,55,16,4.42261706706357,3.61322617660119
110,55,16,4.51363240112873,3.6598762140363
120,55,16,4.51092210658714,3.67812010352772
130,55,16,4.6422414948742,3.77958459739814
140,55,16,4.54781823139528,3.69523286194482
150,55,16,4.50337852653159,3.68034300160386
160,55,16,4.45700711659087,3.62217947209795
170,55,16,4.56162613437377,3.71612174838518
180,55,16,4.39967422675945,3.55917919171543
190,55,16,4.54755126716535,3.70770869132139
200,55,16,4.55198343523355,3.69734428795841
210,55,16,4.50759584284856,3.65070527614781
220,55,16,4.52968686352526,3.68439382450005
230,55,16,4.54606798733894,3.71326334477329
240,55,16,4.56857890901743,3.72220112315221
250,55,16,4.49866785139191,3.65377178353047
260,55,16,4.53436839528647,3.71389167247652
270,55,16,4.59230981304113,3.74747950921863
280,55,16,4.50302100877521,3.66122512322046
290,55,16,4.42522181940655,3.59555204873421
300,55,16,4.4784354384436,3.61010890920673
10,65,16,4.58102179120615,3.62775367748194
20,65,16,4.6945350011561,3.69238544667893
30,65,16,4.87557346126022,4.01688641270163
40,65,16,4.49222092521161,3.57760538676299
50,65,16,4.5853124088996,3.72436973775017
60,65,16,4.52506656864109,3.73922729444468
70,65,16,4.56527159811227,3.61073644092278
80,65,16,4.43490238039193,3.5963947495741
90,65,16,4.62220879264579,3.77071595540798
100,65,16,4.57863867240165,3.73731202975769
110,65,16,4.38062246465613,3.63573412149993
120,65,16,4.57523109816023,3.69777579153938
130,65,16,4.46594015206318,3.62185459653687
140,65,16,4.54104501124688,3.67885307153164
150,65,16,4.41901016451773,3.59618020506063
160,65,16,4.59411077264701,3.72224263470528
170,65,16,4.64358852477902,3.77911534295485
180,65,16,4.58798141432819,3.76593945506988
190,65,16,4.49976837980144,3.62206433472452
200,65,16,4.45849376536625,3.61646252811199
210,65,16,4.4291516321231,3.60296774395376
220,65,16,4.45124296539745,3.59294704993075
230,65,16,4.47381937259245,3.64996372011731
240,65,16,4.52214056286673,3.67244720833717
250,65,16,4.46496157532562,3.61093946536557
260,65,16,4.53781238365889,3.71301764150009
270,65,16,4.53402228838062,3.64343252493614
280,65,16,4.41750892815698,3.56735769751297
290,65,16,4.46769381873318,3.56087244714307
300,65,16,4.48319284178841,3.64315146487973
10,75,16,4.64122723118996,3.70617820585211
20,75,16,4.70756303001127,3.72302487367705
30,75,16,4.60887368564182,3.89419335897597
40,75,16,4.57441313849176,3.65116190421897
50,75,16,4.36320502682957,3.55922379552815
60,75,16,4.47919573525031,3.51516086067717
70,75,16,4.49121825507954,3.70051139336854
80,75,16,4.48320901690358,3.58941640334303
90,75,16,4.38401113442721,3.54034979111066
100,75,16,4.50579858888892,3.62463367731302
110,75,16,4.52783445568068,3.5731849052353
120,75,16,4.64025554033185,3.74163049661691
130,75,16,4.33226760466516,3.4944368679444
140,75,16,4.61679531646345,3.80255028959998
150,75,16,4.46541963652392,3.61173433329955
160,75,16,4.43112361102793,3.63114053066499
170,75,16,4.46202730905216,3.5775508272631
180,75,16,4.56753691409212,3.74133247020025
190,75,16,4.44249372265395,3.57139256783135
200,75,16,4.46041382335072,3.60028548504635
210,75,16,4.56322557891265,3.68715231944269
220,75,16,4.52240302467162,3.65028113602472
230,75,16,4.47736625703791,3.59203791062959
240,75,16,4.54594564155213,3.65449708403514
250,75,16,4.50001295472792,3.72165487193966
260,75,16,4.50678095947027,3.66657559042593
270,75,16,4.48951597436029,3.62989839914962
280,75,16,4.53978999117772,3.7208551093489
290,75,16,4.43601628740712,3.5840849521959
300,75,16,4.48988203604731,3.61050675853936
10,85,16,4.49464878682398,3.74563863069298
20,85,16,4.55249774908613,3.58286960925548
30,85,16,4.4410360420408,3.57080415357589
40,85,16,4.72801992605291,3.71591471028971
50,85,16,4.62221000140456,3.68434632637894
60,85,16,4.58153311631011,3.75241854059789
70,85,16,4.54441846411182,3.70289613423154
80,85,16,4.62862856996744,3.72818461354467
90,85,16,4.34965431753491,3.53454836226576
100,85,16,4.39637033479686,3.54193131626827
110,85,16,4.53374489617835,3.61416250416249
120,85,16,4.5122896643069,3.6520631859083
130,85,16,4.52514769649656,3.70222523064078
140,85,16,4.55082956071943,3.66365153436972
150,85,16,4.51627422792142,3.70519760432804
160,85,16,4.52923741346381,3.65885074768227
170,85,16,4.49325098553088,3.61470832662648
