"ntree","mtry","nodesize","RMSE","MAE"
230,55,1,5.02502433478858,3.88147448015123
240,55,1,4.99319728958363,3.82844202898551
250,55,1,5.05779178487316,3.85982608695652
260,55,1,4.98818258748742,3.74816053511706
270,55,1,5.05693739852171,3.84041867954912
280,55,1,5.02384724579364,3.79922360248447
290,55,1,5.03443916721388,3.81604197901049
300,55,1,4.97461298958374,3.81144927536232
10,65,1,5.0626509639327,3.89565217391304
20,65,1,5.04237478558079,3.75869565217391
30,65,1,5.27120516245899,4.02898550724638
40,65,1,5.03833133177004,3.73913043478261
50,65,1,4.96268510770741,3.70086956521739
60,65,1,4.87779896114159,3.71159420289855
70,65,1,5.24234685349862,3.99875776397516
80,65,1,5.05866131973925,3.7695652173913
90,65,1,4.97391639828121,3.87777777777778
100,65,1,5.08727953266559,3.89173913043478
110,65,1,5.20114176635605,3.98537549407115
120,65,1,4.87434778245745,3.71775362318841
130,65,1,5.03398279328171,3.83411371237458
140,65,1,4.90037415046565,3.64192546583851
150,65,1,5.0817213409867,3.87768115942029
160,65,1,4.97854431863458,3.80978260869565
170,65,1,4.99173877473429,3.86368286445013
180,65,1,4.94728898256132,3.79420289855072
190,65,1,5.10607533231634,3.83981693363844
200,65,1,4.9616923830834,3.72086956521739
210,65,1,4.98693748701136,3.82608695652174
220,65,1,5.02983766915804,3.84268774703557
230,65,1,5.13974876253603,3.89697542533081
240,65,1,5.1393977095011,3.92717391304348
250,65,1,4.96893283967669,3.80886956521739
260,65,1,5.10056936242824,3.85919732441471
270,65,1,5.02476137485326,3.82962962962963
280,65,1,5.00271221913385,3.77763975155279
290,65,1,4.96377598363547,3.79445277361319
300,65,1,5.07785706446625,3.8468115942029
10,75,1,4.87370941668262,3.76521739130435
20,75,1,5.04771795188075,3.77173913043478
30,75,1,4.96302755503909,3.76086956521739
40,75,1,5.20543455563928,3.91847826086957
50,75,1,5.14318798107707,3.9095652173913
60,75,1,4.9259565882353,3.67101449275362
70,75,1,5.19673554620382,4.06273291925466
80,75,1,5.15096880397903,3.89510869565217
90,75,1,4.98411863221465,3.74589371980676
100,75,1,4.98971768827613,3.81521739130435
110,75,1,5.09725818092331,3.90750988142292
120,75,1,4.85746008509189,3.68586956521739
130,75,1,5.15612713463863,3.84515050167224
140,75,1,5.07895469895851,3.85217391304348
150,75,1,4.86615760688785,3.69449275362319
160,75,1,4.98241762541256,3.75951086956522
170,75,1,4.93933804552467,3.6613810741688
180,75,1,4.97099882393553,3.82415458937198
190,75,1,5.04788046548107,3.89496567505721
200,75,1,5.07378074880621,3.93065217391304
210,75,1,5.01590598262965,3.77080745341615
220,75,1,5.11686459366013,3.89407114624506
230,75,1,4.93721649130446,3.77939508506616
240,75,1,5.02895293303258,3.82373188405797
250,75,1,5.12678972355657,3.95634782608696
260,75,1,5.01595890232385,3.82391304347826
270,75,1,5.00020092636186,3.78373590982287
280,75,1,5.06942736738435,3.90155279503106
290,75,1,4.98671672966514,3.78335832083958
300,75,1,5.08871029473757,3.89898550724638
10,85,1,5.18148879058486,3.8695652173913
20,85,1,5.38164149840839,3.85
30,85,1,5.08071564817246,3.81304347826087
40,85,1,4.96119178353785,3.76521739130435
50,85,1,5.27533390659652,4.02782608695652
60,85,1,5.02808176944183,3.83405797101449
70,85,1,5.0323611143372,3.76583850931677
80,85,1,5.21878270622399,3.95543478260869
90,85,1,5.04333555242599,3.88405797101449
100,85,1,5.0348528755328,3.84130434782609
110,85,1,5.17470248554155,3.94901185770751
120,85,1,5.05781728619007,3.86594202898551
130,85,1,5.1275109619366,3.87993311036789
140,85,1,5.09845023167457,3.92018633540373
150,85,1,5.0203604774629,3.81797101449275
160,85,1,5.04280454879934,3.86086956521739
170,85,1,5.00045462052353,3.76214833759591
180,85,1,4.88764833843365,3.71787439613526
190,85,1,5.1467642478836,3.96475972540046
200,85,1,5.04255995200506,3.82826086956522
210,85,1,5.17090427396883,3.8703933747412
220,85,1,5.03313187360124,3.80079051383399
230,85,1,5.04058289878886,3.77920604914934
240,85,1,5.02046761852874,3.81775362318841
250,85,1,5.09619274770285,3.88034782608696
260,85,1,5.09718882656165,3.84414715719064
270,85,1,4.97478774932479,3.75877616747182
280,85,1,4.98317661084487,3.77468944099379
290,85,1,4.96824986236888,3.76566716641679
300,85,1,5.12978321621983,3.93492753623188
10,95,1,4.78988971462401,3.47391304347826
20,95,1,5.00763547430104,3.87173913043478
30,95,1,5.10045939012734,3.87536231884058
40,95,1,4.98165929664265,3.82282608695652
50,95,1,5.04329947209338,3.91217391304348
60,95,1,4.7210470262596,3.56231884057971
70,95,1,5.0384237898091,3.78260869565217
80,95,1,5.08564422407949,3.76630434782609
90,95,1,5.10769944947135,3.82657004830918
100,95,1,5.00504267453466,3.85913043478261
110,95,1,5.06599387360629,3.96166007905138
120,95,1,5.03802659347107,3.88949275362319
130,95,1,5.03280465712192,3.81137123745819
140,95,1,5.11157497820036,3.91490683229814
150,95,1,4.96495291900364,3.75333333333333
160,95,1,4.97186137886528,3.75271739130435
170,95,1,4.97232721286923,3.74373401534527
180,95,1,4.99330886156767,3.82294685990338
190,95,1,5.06236726511124,3.85240274599542
200,95,1,5.079215533405,3.84782608695652
210,95,1,5.13270603111206,3.85424430641822
220,95,1,5.07087859622897,3.9302371541502
230,95,1,5.07643508235782,3.84536862003781
240,95,1,5.19005946404645,3.99728260869565
250,95,1,4.86754318888412,3.71060869565217
260,95,1,5.06550168358535,3.82725752508361
270,95,1,5.00128193741113,3.80563607085346
