"ntree","mtry","nodesize","RMSE","MAE"
60,55,1,2.83467755227942,2.10238095238095
70,55,1,2.91690308635037,2.0765306122449
80,55,1,3.0387747178286,2.31428571428572
90,55,1,2.79767161945426,1.98095238095238
100,55,1,2.83000630993744,2.06642857142857
110,55,1,2.86711188803513,2.07792207792208
120,55,1,2.85339970578123,2.04702380952381
130,55,1,2.91509537838623,2.05769230769231
140,55,1,2.93086209568221,2.18928571428572
150,55,1,2.98490700713939,2.20952380952381
160,55,1,2.79297688248067,2.02857142857143
170,55,1,2.83898257241316,2.09915966386555
180,55,1,2.83757929598856,2.10952380952381
190,55,1,2.83676433556408,2.07255639097744
200,55,1,2.94265004472402,2.18071428571428
210,55,1,2.94364105755728,2.12482993197279
220,55,1,2.84161731431925,2.04837662337662
230,55,1,2.88273657005373,2.11614906832298
240,55,1,2.86546620593944,2.05922619047619
250,55,1,2.83215879296544,2.08257142857143
260,55,1,2.82073592191232,2.03681318681318
270,55,1,2.92431825767867,2.15264550264551
280,55,1,2.98993757065007,2.18163265306122
290,55,1,2.87855599097384,2.07980295566502
300,55,1,2.83443339989013,2.11047619047619
10,65,1,3.17175030543074,2.15714285714286
20,65,1,3.04581094057302,2.21071428571429
30,65,1,2.86839648805712,2.04047619047619
40,65,1,2.72315632256814,1.91607142857143
50,65,1,2.8960219020482,2.18142857142857
60,65,1,2.84946736877513,2.05833333333333
70,65,1,2.88331886838639,2.11020408163265
80,65,1,2.88159763164712,2.01517857142857
90,65,1,2.85154279229618,2.12619047619048
100,65,1,3.00066778282054,2.18214285714286
110,65,1,2.84811501697894,2.12987012987013
120,65,1,2.75086566461576,2.02261904761905
130,65,1,2.86767332446672,2.12087912087912
140,65,1,2.87739379364934,2.1234693877551
150,65,1,2.86247090509924,2.0847619047619
160,65,1,2.85102288191699,2.07857142857143
170,65,1,2.94463074466764,2.1672268907563
180,65,1,2.93899315685051,2.17222222222222
190,65,1,2.82301791604892,2.05037593984963
200,65,1,2.89315787678447,2.12035714285714
210,65,1,2.82694729936122,2.0234693877551
220,65,1,2.85096687134993,2.10292207792208
230,65,1,2.8713428523702,2.06024844720497
240,65,1,2.95243753546009,2.12559523809524
250,65,1,2.80383166399126,2.052
260,65,1,2.96565932793469,2.17967032967033
270,65,1,2.84541412456437,2.10238095238095
280,65,1,2.82432185028445,2.05280612244898
290,65,1,2.87070940391733,2.14605911330049
300,65,1,2.85294445503099,2.1252380952381
10,75,1,3.01697578000601,2.15
20,75,1,2.53105709141457,1.75357142857143
30,75,1,2.93741599001787,2.11428571428571
