"nrounds","max_depth","eta","gamma","min_child_weight","subsample","colsample_bytree","RMSE","MAE"
50,9,0.01,0.1,1,0.6,0.6,3.82070197285544,2.7325314113072
150,9,0.01,0.1,1,0.6,0.6,3.35744250328476,2.23661640712193
200,9,0.01,0.1,1,0.6,0.6,3.25296566872408,2.13949639456613
250,9,0.01,0.1,1,0.6,0.6,3.14156084900552,2.08389391217913
50,3,0.05,0.1,1,0.6,0.6,3.11804799516794,2.13982609340123
150,3,0.05,0.1,1,0.6,0.6,2.72227173334992,1.93008422851562
200,3,0.05,0.1,1,0.6,0.6,2.60718053337263,2.00937489100865
250,3,0.05,0.1,1,0.6,0.6,3.02462341867823,2.32146072387695
50,6,0.05,0.1,1,0.6,0.6,3.1059591660532,2.06902204241071
150,6,0.05,0.1,1,0.6,0.6,2.53675257196381,1.83802141462054
200,6,0.05,0.1,1,0.6,0.6,2.55801601381805,2.12242998395647
250,6,0.05,0.1,1,0.6,0.6,3.02005807531988,2.51221793038504
50,9,0.05,0.1,1,0.6,0.6,3.15509465647736,2.02394049508231
150,9,0.05,0.1,1,0.6,0.6,2.65183825049073,1.99062728881836
200,9,0.05,0.1,1,0.6,0.6,2.60727746397058,2.17577362060547
250,9,0.05,0.1,1,0.6,0.6,2.83330039279343,2.25262669154576
50,3,0.1,0.1,1,0.6,0.6,2.93565562154259,2.0689206804548
150,3,0.1,0.1,1,0.6,0.6,2.83965307347302,2.40596989222935
200,3,0.1,0.1,1,0.6,0.6,2.64017022267612,2.20693915230887
250,3,0.1,0.1,1,0.6,0.6,3.16408859373363,2.62400490897042
50,6,0.1,0.1,1,0.6,0.6,2.93415373057712,2.10102081298828
150,6,0.1,0.1,1,0.6,0.6,3.05933773438435,2.5665397644043
200,6,0.1,0.1,1,0.6,0.6,3.19739691696746,2.5316641671317
250,6,0.1,0.1,1,0.6,0.6,3.2343898988471,2.55879265921456
50,9,0.1,0.1,1,0.6,0.6,2.68267495587082,1.82217734200614
150,9,0.1,0.1,1,0.6,0.6,3.39563878111413,2.7392954145159
200,9,0.1,0.1,1,0.6,0.6,3.27762115891153,2.82931736537388
250,9,0.1,0.1,1,0.6,0.6,3.23141631510392,2.69886234828404
50,3,0.01,0.1,3,0.6,0.6,3.81046707364426,2.72275652204241
150,3,0.01,0.1,3,0.6,0.6,3.39251266486702,2.25696727207729
200,3,0.01,0.1,3,0.6,0.6,3.2585946308573,2.12972913469587
250,3,0.01,0.1,3,0.6,0.6,3.17399305352376,2.0595223563058
50,6,0.01,0.1,3,0.6,0.6,3.83145752945634,2.73332105364118
150,6,0.01,0.1,3,0.6,0.6,3.39653202018005,2.27634484427316
200,6,0.01,0.1,3,0.6,0.6,3.24019455465416,2.13124302455357
250,6,0.01,0.1,3,0.6,0.6,3.13697016726462,2.01617104666574
50,9,0.01,0.1,3,0.6,0.6,3.80978671780994,2.72990580967494
150,9,0.01,0.1,3,0.6,0.6,3.34441010029492,2.21121161324637
200,9,0.01,0.1,3,0.6,0.6,3.25910820109246,2.14062554495675
250,9,0.01,0.1,3,0.6,0.6,3.16906460955519,2.06159373692104
50,3,0.05,0.1,3,0.6,0.6,3.03819311043965,1.97494234357561
150,3,0.05,0.1,3,0.6,0.6,2.80100947692708,2.17911311558315
200,3,0.05,0.1,3,0.6,0.6,2.69969881393415,2.1268310546875
250,3,0.05,0.1,3,0.6,0.6,2.81305417806506,2.22415488106864
50,6,0.05,0.1,3,0.6,0.6,3.15312410810889,2.08850860595703
150,6,0.05,0.1,3,0.6,0.6,2.54951586674197,1.98188672746931
200,6,0.05,0.1,3,0.6,0.6,2.48951768803513,1.96751730782645
250,6,0.05,0.1,3,0.6,0.6,2.73863390731366,2.21207754952567
50,9,0.05,0.1,3,0.6,0.6,3.13992646018322,2.05428041730608
150,9,0.05,0.1,3,0.6,0.6,2.61785679968799,2.04427664620536
200,9,0.05,0.1,3,0.6,0.6,2.79560872390919,2.10700334821429
250,9,0.05,0.1,3,0.6,0.6,2.67224282391835,2.24111665998186
50,3,0.1,0.1,3,0.6,0.6,2.73257156655983,1.88115964617048
150,3,0.1,0.1,3,0.6,0.6,2.4749318596863,1.89085497174944
200,3,0.1,0.1,3,0.6,0.6,3.3981566550289,2.73755863734654
250,3,0.1,0.1,3,0.6,0.6,3.44122298318745,2.89962932041713
50,6,0.1,0.1,3,0.6,0.6,2.77393571208744,1.93525205339704
150,6,0.1,0.1,3,0.6,0.6,3.1729935343633,2.5877309526716
200,6,0.1,0.1,3,0.6,0.6,2.9906870763083,2.40154593331473
250,6,0.1,0.1,3,0.6,0.6,3.07804526473393,2.43948364257812
50,9,0.1,0.1,3,0.6,0.6,2.78389604850064,1.86596516200474
150,9,0.1,0.1,3,0.6,0.6,2.91435039215737,2.39469037737165
200,9,0.1,0.1,3,0.6,0.6,2.70342778681297,2.17523847307478
250,9,0.1,0.1,3,0.6,0.6,3.15560213484158,2.6806651524135
50,3,0.01,0.1,5,0.6,0.6,3.80507230841099,2.70939527239118
150,3,0.01,0.1,5,0.6,0.6,3.38636603851784,2.23673902239118
200,3,0.01,0.1,5,0.6,0.6,3.26621423999365,2.12472915649414
250,3,0.01,0.1,5,0.6,0.6,3.1754671571534,2.03733989170619
50,6,0.01,0.1,5,0.6,0.6,3.81943867289831,2.71502522059849
150,6,0.01,0.1,5,0.6,0.6,3.37652896344517,2.23262132917132
200,6,0.01,0.1,5,0.6,0.6,3.27441127402752,2.12345177786691
250,6,0.01,0.1,5,0.6,0.6,3.1635984310496,2.0539915902274
50,9,0.01,0.1,5,0.6,0.6,3.8204047403963,2.72632108415876
150,9,0.01,0.1,5,0.6,0.6,3.37531683984564,2.23991394042969
200,9,0.01,0.1,5,0.6,0.6,3.2354479459084,2.10339191981724
250,9,0.01,0.1,5,0.6,0.6,3.17309885753182,2.07373591831752
50,3,0.05,0.1,5,0.6,0.6,3.17297478305015,2.04098074776786
150,3,0.05,0.1,5,0.6,0.6,2.88093478760921,2.16786411830357
200,3,0.05,0.1,5,0.6,0.6,2.66136132681857,2.04659707205636
250,3,0.05,0.1,5,0.6,0.6,2.8538499937664,2.22294017246791
50,6,0.05,0.1,5,0.6,0.6,3.22135533231175,2.05732073102679
150,6,0.05,0.1,5,0.6,0.6,2.68625076911063,2.00213241577148
200,6,0.05,0.1,5,0.6,0.6,2.73766436447445,2.19942201886858
250,6,0.05,0.1,5,0.6,0.6,2.8709381174005,2.40569359915597
50,9,0.05,0.1,5,0.6,0.6,3.20553378033152,2.07980237688337
150,9,0.05,0.1,5,0.6,0.6,2.56445801202255,1.93599428449358
200,9,0.05,0.1,5,0.6,0.6,2.62363737175633,2.0538215637207
250,9,0.05,0.1,5,0.6,0.6,2.91556582998352,2.31008202689035
50,3,0.1,0.1,5,0.6,0.6,3.02976058921677,1.94550650460379
150,3,0.1,0.1,5,0.6,0.6,2.86821381232006,2.19451086861747
200,3,0.1,0.1,5,0.6,0.6,2.56106618947232,2.16085815429688
250,3,0.1,0.1,5,0.6,0.6,3.0999916795287,2.31790597098214
50,6,0.1,0.1,5,0.6,0.6,2.92670856201263,1.99901253836496
150,6,0.1,0.1,5,0.6,0.6,2.80095827342933,2.10475376674107
200,6,0.1,0.1,5,0.6,0.6,2.93439220179276,2.46646445138114
250,6,0.1,0.1,5,0.6,0.6,3.22242363338956,2.63339233398438
50,9,0.1,0.1,5,0.6,0.6,2.76622671166248,1.90350614275251
150,9,0.1,0.1,5,0.6,0.6,2.93479311386492,2.32387324741908
200,9,0.1,0.1,5,0.6,0.6,2.93919005497288,2.57671138218471
250,9,0.1,0.1,5,0.6,0.6,2.87196260917097,2.51616886683873
50,3,0.01,0.1,1,0.8,0.6,3.79806653805459,2.71125030517578
150,3,0.01,0.1,1,0.8,0.6,3.3867436944176,2.27757372174944
200,3,0.01,0.1,1,0.8,0.6,3.23923797660121,2.14119992937361
250,3,0.01,0.1,1,0.8,0.6,3.06923017917111,2.01688494001116
50,6,0.01,0.1,1,0.8,0.6,3.8001082099275,2.72456087384905
150,6,0.01,0.1,1,0.8,0.6,3.36291886202126,2.27144622802734
200,6,0.01,0.1,1,0.8,0.6,3.23125898801887,2.13766915457589
250,6,0.01,0.1,1,0.8,0.6,3.06087593402981,2.03158351353237
50,9,0.01,0.1,1,0.8,0.6,3.78693436493442,2.71449497767857
150,9,0.01,0.1,1,0.8,0.6,3.36435362794026,2.24392918178013
200,9,0.01,0.1,1,0.8,0.6,3.23441637446125,2.15562438964844
250,9,0.01,0.1,1,0.8,0.6,3.03495153876852,2.00411442347935
50,3,0.05,0.1,1,0.8,0.6,3.035748920532,2.03182547433036
150,3,0.05,0.1,1,0.8,0.6,2.74393025135046,2.13352039882115
200,3,0.05,0.1,1,0.8,0.6,2.6397148349492,2.03089795793806
250,3,0.05,0.1,1,0.8,0.6,2.83172604831363,2.25261851719448
50,6,0.05,0.1,1,0.8,0.6,3.14936732893219,2.12039566040039
150,6,0.05,0.1,1,0.8,0.6,2.82090677729772,2.18764005388532
200,6,0.05,0.1,1,0.8,0.6,2.63457097912591,1.99126270839146
250,6,0.05,0.1,1,0.8,0.6,2.94113315372521,2.42151696341378
50,9,0.05,0.1,1,0.8,0.6,3.03105434541273,1.98128073556083
150,9,0.05,0.1,1,0.8,0.6,2.8397939804512,2.22317722865513
200,9,0.05,0.1,1,0.8,0.6,2.62584105739358,2.09360231672014
250,9,0.05,0.1,1,0.8,0.6,3.06383317900265,2.42483357020787
50,3,0.1,0.1,1,0.8,0.6,2.79639222566497,1.88165010724749
150,3,0.1,0.1,1,0.8,0.6,3.11509889189481,2.59560721261161
200,3,0.1,0.1,1,0.8,0.6,3.02870942631992,2.46299471173968
250,3,0.1,0.1,1,0.8,0.6,2.82492563730183,2.28117207118443
50,6,0.1,0.1,1,0.8,0.6,2.77079799850055,1.91655567714146
150,6,0.1,0.1,1,0.8,0.6,2.95326142056775,2.47216088431222
200,6,0.1,0.1,1,0.8,0.6,3.04602272172444,2.53167070661272
250,6,0.1,0.1,1,0.8,0.6,3.28811836199819,2.77389907836914
50,9,0.1,0.1,1,0.8,0.6,2.66904911389578,1.86939675467355
150,9,0.1,0.1,1,0.8,0.6,2.47465847622228,2.02298028128488
200,9,0.1,0.1,1,0.8,0.6,3.04337657645905,2.60714231218611
250,9,0.1,0.1,1,0.8,0.6,2.8984367031055,2.4248422895159
50,3,0.01,0.1,3,0.8,0.6,3.82781816646293,2.73715482439314
150,3,0.01,0.1,3,0.8,0.6,3.36846165226247,2.22107696533203
200,3,0.01,0.1,3,0.8,0.6,3.24737110723136,2.17265210832868
250,3,0.01,0.1,3,0.8,0.6,3.1346596103437,2.10915701729911
50,6,0.01,0.1,3,0.8,0.6,3.80764738832519,2.71733856201172
150,6,0.01,0.1,3,0.8,0.6,3.3707489425562,2.28116880144392
200,6,0.01,0.1,3,0.8,0.6,3.24249499040665,2.18143027169364
250,6,0.01,0.1,3,0.8,0.6,3.11165992006263,2.07383074079241
50,9,0.01,0.1,3,0.8,0.6,3.81316300948399,2.73007038661412
150,9,0.01,0.1,3,0.8,0.6,3.35693865165825,2.23326546805246
200,9,0.01,0.1,3,0.8,0.6,3.20788224838193,2.14021846226283
250,9,0.01,0.1,3,0.8,0.6,3.0660821039949,2.03466960362026
50,3,0.05,0.1,3,0.8,0.6,3.13690366276608,2.03512082781111
150,3,0.05,0.1,3,0.8,0.6,2.67247923006268,1.99236624581473
200,3,0.05,0.1,3,0.8,0.6,2.66140033554941,2.06651088169643
250,3,0.05,0.1,3,0.8,0.6,2.77258329625156,2.20190484183175
50,6,0.05,0.1,3,0.8,0.6,3.07914754379882,2.05239595685686
150,6,0.05,0.1,3,0.8,0.6,2.53303845855648,1.88539722987584
200,6,0.05,0.1,3,0.8,0.6,2.62921466759084,2.11816896711077
250,6,0.05,0.1,3,0.8,0.6,2.65645271859151,2.14532034737723
50,9,0.05,0.1,3,0.8,0.6,3.11111782472418,2.11954498291016
150,9,0.05,0.1,3,0.8,0.6,2.48400293507967,1.90458297729492
200,9,0.05,0.1,3,0.8,0.6,2.49524960617995,2.01708493913923
250,9,0.05,0.1,3,0.8,0.6,2.75072228464184,2.19050761631557
50,3,0.1,0.1,3,0.8,0.6,2.67102395352978,1.91271754673549
150,3,0.1,0.1,3,0.8,0.6,2.65143731134317,2.26716068812779
200,3,0.1,0.1,3,0.8,0.6,2.67115120659531,2.14661570957729
250,3,0.1,0.1,3,0.8,0.6,3.06016651730826,2.45392826625279
50,6,0.1,0.1,3,0.8,0.6,2.71651379479449,1.96596309116908
150,6,0.1,0.1,3,0.8,0.6,3.30285487490775,2.79261725289481
200,6,0.1,0.1,3,0.8,0.6,2.61089467044767,2.30036871773856
250,6,0.1,0.1,3,0.8,0.6,3.32819190965124,2.69333757672991
50,9,0.1,0.1,3,0.8,0.6,2.90460251751616,2.0578989301409
150,9,0.1,0.1,3,0.8,0.6,2.93167390013373,2.50309099469866
200,9,0.1,0.1,3,0.8,0.6,2.77078488793366,2.38687569754464
250,9,0.1,0.1,3,0.8,0.6,3.19088648179053,2.66948645455497
50,3,0.01,0.1,5,0.8,0.6,3.80833472511309,2.71968950544085
150,3,0.01,0.1,5,0.8,0.6,3.38283351739084,2.27005331856864
200,3,0.01,0.1,5,0.8,0.6,3.25647707769052,2.15746525355748
250,3,0.01,0.1,5,0.8,0.6,3.11340712786096,2.05470330374581
50,6,0.01,0.1,5,0.8,0.6,3.81458727033233,2.72678702218192
150,6,0.01,0.1,5,0.8,0.6,3.40763135419519,2.28741564069475
200,6,0.01,0.1,5,0.8,0.6,3.26689215757828,2.17533874511719
250,6,0.01,0.1,5,0.8,0.6,3.1334394386351,2.09041322980608
50,9,0.01,0.1,5,0.8,0.6,3.81267032436224,2.71750858851842
150,9,0.01,0.1,5,0.8,0.6,3.35705236162105,2.23789596557617
200,9,0.01,0.1,5,0.8,0.6,3.24870621905907,2.15406581333705
250,9,0.01,0.1,5,0.8,0.6,3.13591847056304,2.07404272896903
50,3,0.05,0.1,5,0.8,0.6,3.13595885052191,2.03554153442383
150,3,0.05,0.1,5,0.8,0.6,2.53801517780299,1.91090720040458
200,3,0.05,0.1,5,0.8,0.6,2.61870834030834,2.10671724591936
250,3,0.05,0.1,5,0.8,0.6,2.67637101721549,2.17365210396903
50,6,0.05,0.1,5,0.8,0.6,3.07557703767376,2.08093098231724
150,6,0.05,0.1,5,0.8,0.6,2.64589046775653,1.95543016706194
200,6,0.05,0.1,5,0.8,0.6,2.59293005672134,1.99828066144671
250,6,0.05,0.1,5,0.8,0.6,2.77637558682582,2.30274200439453
50,9,0.05,0.1,5,0.8,0.6,3.21947805133203,2.13745280674526
150,9,0.05,0.1,5,0.8,0.6,2.5205785026834,1.92122759137835
200,9,0.05,0.1,5,0.8,0.6,2.60232848394497,1.96609333583287
250,9,0.05,0.1,5,0.8,0.6,2.67540233760225,2.24413899012974
50,3,0.1,0.1,5,0.8,0.6,2.71540388379813,1.83850261143276
150,3,0.1,0.1,5,0.8,0.6,2.87862811387667,2.33716637747628
200,3,0.1,0.1,5,0.8,0.6,3.33755442968517,2.77296338762556
250,3,0.1,0.1,5,0.8,0.6,3.06237984444432,2.62860543387277
50,6,0.1,0.1,5,0.8,0.6,2.73635316964322,1.87127195085798
150,6,0.1,0.1,5,0.8,0.6,3.08224761362792,2.45207977294922
200,6,0.1,0.1,5,0.8,0.6,3.02222090611972,2.4619881766183
250,6,0.1,0.1,5,0.8,0.6,3.34375997726499,2.89823695591518
50,9,0.1,0.1,5,0.8,0.6,2.77964197487613,1.99664143153599
150,9,0.1,0.1,5,0.8,0.6,2.66578103413512,2.19747052873884
200,9,0.1,0.1,5,0.8,0.6,2.71186817053513,2.29717363630022
250,9,0.1,0.1,5,0.8,0.6,3.29211158805136,2.6785763331822
50,3,0.01,0.1,1,1,0.6,3.83938002982652,2.7569100516183
150,3,0.01,0.1,1,1,0.6,3.47271800294109,2.35800170898438
200,3,0.01,0.1,1,1,0.6,3.30513741133316,2.2290883745466
250,3,0.01,0.1,1,1,0.6,3.15702233222239,2.14021682739258
50,6,0.01,0.1,1,1,0.6,3.81615554207351,2.73960331508092
150,6,0.01,0.1,1,1,0.6,3.3812721761154,2.31886781964983
200,6,0.01,0.1,1,1,0.6,3.24061910266254,2.15892846243722
250,6,0.01,0.1,1,1,0.6,3.11848637207863,2.01401574271066
50,9,0.01,0.1,1,1,0.6,3.80893945115109,2.75435910906111
150,9,0.01,0.1,1,1,0.6,3.37260709990125,2.34037671770368
200,9,0.01,0.1,1,1,0.6,3.2039145799381,2.14602170671736
250,9,0.01,0.1,1,1,0.6,3.02316703072233,1.99588666643415
50,3,0.05,0.1,1,1,0.6,3.13570665169665,2.09445244925363
150,3,0.05,0.1,1,1,0.6,2.54239454403261,1.91788918631417
200,3,0.05,0.1,1,1,0.6,2.72022024365462,2.16663033621652
250,3,0.05,0.1,1,1,0.6,2.81844730681144,2.20932769775391
50,6,0.05,0.1,1,1,0.6,2.99720155889174,2.01983424595424
150,6,0.05,0.1,1,1,0.6,2.69360993181646,2.07450376238142
200,6,0.05,0.1,1,1,0.6,2.89633019058237,2.26605115618025
250,6,0.05,0.1,1,1,0.6,2.93976562119944,2.52416120256696
50,9,0.05,0.1,1,1,0.6,2.98864587481867,1.93354688371931
150,9,0.05,0.1,1,1,0.6,2.72935021587912,2.18846021379743
200,9,0.05,0.1,1,1,0.6,2.75323351631407,2.20320183890206
250,9,0.05,0.1,1,1,0.6,2.78838520280315,2.24957874843052
50,3,0.1,0.1,1,1,0.6,2.86144475122052,1.98362077985491
150,3,0.1,0.1,1,1,0.6,2.97593771169529,2.47471509660993
200,3,0.1,0.1,1,1,0.6,3.66833262941949,3.10036523001535
250,3,0.1,0.1,1,1,0.6,2.8634296019797,2.29515075683594
50,6,0.1,0.1,1,1,0.6,2.58151415825924,1.7030999319894
150,6,0.1,0.1,1,1,0.6,2.75989579630861,2.16506249564035
200,6,0.1,0.1,1,1,0.6,3.02157518189521,2.38478088378906
250,6,0.1,0.1,1,1,0.6,2.92994968615643,2.19844218662807
50,9,0.1,0.1,1,1,0.6,2.4689368742387,1.74413626534598
150,9,0.1,0.1,1,1,0.6,2.93157083403623,2.19803782871791
200,9,0.1,0.1,1,1,0.6,2.92012949946502,2.19807706560407
250,9,0.1,0.1,1,1,0.6,3.63969906410836,2.98056902204241
50,3,0.01,0.1,3,1,0.6,3.84713810368861,2.77238137381417
150,3,0.01,0.1,3,1,0.6,3.44684608813332,2.3806528363909
200,3,0.01,0.1,3,1,0.6,3.34054493045789,2.3169185093471
250,3,0.01,0.1,3,1,0.6,3.18166353276091,2.1953969682966
50,6,0.01,0.1,3,1,0.6,3.83025021105809,2.75099945068359
150,6,0.01,0.1,3,1,0.6,3.43278947639394,2.35881587437221
200,6,0.01,0.1,3,1,0.6,3.25302846479642,2.25686863490513
250,6,0.01,0.1,3,1,0.6,3.17478734715661,2.17164175851004
50,9,0.01,0.1,3,1,0.6,3.83593754745924,2.76377051217215
150,9,0.01,0.1,3,1,0.6,3.42468648419299,2.34510803222656
200,9,0.01,0.1,3,1,0.6,3.28608879161354,2.24867738996233
250,9,0.01,0.1,3,1,0.6,3.11809174046382,2.14718300955636
50,3,0.05,0.1,3,1,0.6,3.27819991830703,2.30585588727679
150,3,0.05,0.1,3,1,0.6,2.7102998531426,1.97794886997768
200,3,0.05,0.1,3,1,0.6,2.59533334243352,2.09500449044364
250,3,0.05,0.1,3,1,0.6,2.75667814475046,2.1228267124721
50,6,0.05,0.1,3,1,0.6,3.21276334407657,2.17669241768973
150,6,0.05,0.1,3,1,0.6,2.92184492508928,2.31405149187361
200,6,0.05,0.1,3,1,0.6,2.83652783690964,2.28565052577427
250,6,0.05,0.1,3,1,0.6,2.47832307209725,1.94033649989537
50,9,0.05,0.1,3,1,0.6,3.16063930805045,2.20938164847238
150,9,0.05,0.1,3,1,0.6,2.81109335473555,2.06512996128627
200,9,0.05,0.1,3,1,0.6,2.85888206327587,2.23703493390764
250,9,0.05,0.1,3,1,0.6,2.97176126699604,2.34090042114258
50,3,0.1,0.1,3,1,0.6,2.97170348373298,2.172486441476
150,3,0.1,0.1,3,1,0.6,2.85479171990599,2.32814407348633
200,3,0.1,0.1,3,1,0.6,2.67387873823145,2.21538652692522
250,3,0.1,0.1,3,1,0.6,2.99471954205997,2.50827080862863
50,6,0.1,0.1,3,1,0.6,2.88312348864357,1.93603951590402
150,6,0.1,0.1,3,1,0.6,2.85691750355111,2.35154451642718
200,6,0.1,0.1,3,1,0.6,2.76743595618986,2.1499764578683
250,6,0.1,0.1,3,1,0.6,3.165776356359,2.73377990722656
50,9,0.1,0.1,3,1,0.6,2.92836089254286,1.99297496250698
150,9,0.1,0.1,3,1,0.6,2.83308075138097,2.22875540597098
200,9,0.1,0.1,3,1,0.6,3.14740298256136,2.40125165666853
250,9,0.1,0.1,3,1,0.6,2.9717863153696,2.51614924839565
50,3,0.01,0.1,5,1,0.6,3.81206027474037,2.72523335048131
150,3,0.01,0.1,5,1,0.6,3.39536369269844,2.32868521554129
200,3,0.01,0.1,5,1,0.6,3.2953791067532,2.25736563546317
250,3,0.01,0.1,5,1,0.6,3.17908561574041,2.15415845598493
50,6,0.01,0.1,5,1,0.6,3.82202733393561,2.73044804164342
150,6,0.01,0.1,5,1,0.6,3.41168877305358,2.32955442156111
200,6,0.01,0.1,5,1,0.6,3.27160635680989,2.23633030482701
250,6,0.01,0.1,5,1,0.6,3.12181919285044,2.1159918648856
50,9,0.01,0.1,5,1,0.6,3.83727185881755,2.74805232456752
150,9,0.01,0.1,5,1,0.6,3.41316854432498,2.3295522417341
200,9,0.01,0.1,5,1,0.6,3.28654953033353,2.2358512878418
250,9,0.01,0.1,5,1,0.6,3.15223652219405,2.16539546421596
50,3,0.05,0.1,5,1,0.6,3.21592245918131,2.20219530378069
150,3,0.05,0.1,5,1,0.6,2.6543460871778,2.04385321480887
200,3,0.05,0.1,5,1,0.6,2.7143616145168,2.15121841430664
250,3,0.05,0.1,5,1,0.6,2.59721266319239,2.14183752877372
50,6,0.05,0.1,5,1,0.6,3.07110078122657,2.07209123883929
150,6,0.05,0.1,5,1,0.6,2.71884077752991,2.04645211356027
200,6,0.05,0.1,5,1,0.6,2.65915353766911,2.10483278547014
250,6,0.05,0.1,5,1,0.6,2.71970340235473,2.15481512887137
50,9,0.05,0.1,5,1,0.6,3.08593723969853,2.11984143938337
150,9,0.05,0.1,5,1,0.6,2.64470154345335,2.02997371128627
200,9,0.05,0.1,5,1,0.6,2.62828580763813,2.16481454031808
250,9,0.05,0.1,5,1,0.6,2.58065296684996,2.12012427193778
50,3,0.1,0.1,5,1,0.6,2.73020860499176,1.80295181274414
150,3,0.1,0.1,5,1,0.6,2.60421074589919,2.01540211268834
200,3,0.1,0.1,5,1,0.6,2.91233034133856,2.43961879185268
250,3,0.1,0.1,5,1,0.6,3.10477538832984,2.58212334769113
50,6,0.1,0.1,5,1,0.6,2.75346449520762,1.98596245901925
150,6,0.1,0.1,5,1,0.6,2.7765839359956,2.26351983206613
200,6,0.1,0.1,5,1,0.6,3.19116326774794,2.61970846993583
250,6,0.1,0.1,5,1,0.6,3.22085979986617,2.52616228376116
50,9,0.1,0.1,5,1,0.6,2.70329692209802,1.93693596976144
150,9,0.1,0.1,5,1,0.6,2.66528857672022,2.12001637050084
200,9,0.1,0.1,5,1,0.6,3.16166623863593,2.66856220790318
250,9,0.1,0.1,5,1,0.6,3.05231247694353,2.65742983136858
50,3,0.01,0.1,1,0.6,0.8,3.81059520075232,2.7244873046875
150,3,0.01,0.1,1,0.6,0.8,3.37858800289248,2.23919296264648
200,3,0.01,0.1,1,0.6,0.8,3.25101516997852,2.13709313528878
250,3,0.01,0.1,1,0.6,0.8,3.12515165255168,2.01767294747489
50,6,0.01,0.1,1,0.6,0.8,3.80650988963885,2.72117778233119
150,6,0.01,0.1,1,0.6,0.8,3.36601764936864,2.22193799700056
200,6,0.01,0.1,1,0.6,0.8,3.28868644872602,2.16416386195592
250,6,0.01,0.1,1,0.6,0.8,3.13374538457635,2.04031699044364
50,9,0.01,0.1,1,0.6,0.8,3.79564738831089,2.71002088274275
150,9,0.01,0.1,1,0.6,0.8,3.36258015159272,2.24123328072684
200,9,0.01,0.1,1,0.6,0.8,3.22447044248312,2.11946432931083
250,9,0.01,0.1,1,0.6,0.8,3.1561696440682,2.07928085327148
50,3,0.05,0.1,1,0.6,0.8,3.12556784748348,2.10705947875977
150,3,0.05,0.1,1,0.6,0.8,2.59200071726898,2.01121956961496
200,3,0.05,0.1,1,0.6,0.8,2.83827160525745,2.19887215750558
250,3,0.05,0.1,1,0.6,0.8,2.78523114216729,2.34853635515486
50,6,0.05,0.1,1,0.6,0.8,3.1073263354762,2.04798071725028
150,6,0.05,0.1,1,0.6,0.8,2.63586131331435,1.97194562639509
200,6,0.05,0.1,1,0.6,0.8,2.85424709667176,2.26546914236886
250,6,0.05,0.1,1,0.6,0.8,2.81138563967398,2.25024250575474
50,9,0.05,0.1,1,0.6,0.8,3.19044988855369,2.13101087297712
150,9,0.05,0.1,1,0.6,0.8,2.77086177545701,2.12020983014788
200,9,0.05,0.1,1,0.6,0.8,3.03921668951566,2.35862786429269
250,9,0.05,0.1,1,0.6,0.8,2.73609091087134,2.25036403111049
50,3,0.1,0.1,1,0.6,0.8,3.1323249184531,2.23994990757533
150,3,0.1,0.1,1,0.6,0.8,3.39061936930733,2.93490273611886
200,3,0.1,0.1,1,0.6,0.8,3.19846343953389,2.67455564226423
250,3,0.1,0.1,1,0.6,0.8,3.34921187535189,2.55589185442243
50,6,0.1,0.1,1,0.6,0.8,2.83570077054402,2.10158974783761
150,6,0.1,0.1,1,0.6,0.8,2.91107260779711,2.22789437430246
200,6,0.1,0.1,1,0.6,0.8,3.38617317462257,2.82339423043387
250,6,0.1,0.1,1,0.6,0.8,3.3320945101481,2.80604117257254
50,9,0.1,0.1,1,0.6,0.8,2.90871807141107,2.10242571149554
150,9,0.1,0.1,1,0.6,0.8,2.86697927548225,2.46087374005999
200,9,0.1,0.1,1,0.6,0.8,2.50969171385645,2.05974088396345
250,9,0.1,0.1,1,0.6,0.8,3.49227194214277,2.71483176095145
50,3,0.01,0.1,3,0.6,0.8,3.81946918606608,2.72020721435547
150,3,0.01,0.1,3,0.6,0.8,3.37682603664438,2.23858370099749
200,3,0.01,0.1,3,0.6,0.8,3.25475294711273,2.14117976597377
250,3,0.01,0.1,3,0.6,0.8,3.1456551728992,2.07863235473633
50,6,0.01,0.1,3,0.6,0.8,3.82204453738157,2.72603716169085
150,6,0.01,0.1,3,0.6,0.8,3.36454385447954,2.2131712777274
200,6,0.01,0.1,3,0.6,0.8,3.26372253991791,2.16282762799944
250,6,0.01,0.1,3,0.6,0.8,3.1656730623822,2.07121276855469
50,9,0.01,0.1,3,0.6,0.8,3.81144261066939,2.73188727242606
150,9,0.01,0.1,3,0.6,0.8,3.36667510998715,2.22468566894531
200,9,0.01,0.1,3,0.6,0.8,3.25794984682753,2.13241468157087
250,9,0.01,0.1,3,0.6,0.8,3.13955320459374,2.04213769095285
50,3,0.05,0.1,3,0.6,0.8,3.18125346486263,2.13389532906669
150,3,0.05,0.1,3,0.6,0.8,2.73415953452023,2.0467049734933
200,3,0.05,0.1,3,0.6,0.8,2.68358491660561,2.13676016671317
250,3,0.05,0.1,3,0.6,0.8,2.63982148834097,2.16673496791295
50,6,0.05,0.1,3,0.6,0.8,3.27781539133592,2.17461994716099
150,6,0.05,0.1,3,0.6,0.8,2.75397634621586,2.08835274832589
200,6,0.05,0.1,3,0.6,0.8,2.66522804041587,2.10456030709403
250,6,0.05,0.1,3,0.6,0.8,2.75723403056576,2.22620010375977
