"nrounds","max_depth","eta","gamma","min_child_weight","subsample","colsample_bytree","RMSE","MAE"
200,3,0.1,0,1,1,1,3.80969889346558,3.19494861105214
250,3,0.1,0,1,1,1,3.52487700276736,3.07465329377548
50,6,0.1,0,1,1,1,8.45280522476712,6.80979753577191
150,6,0.1,0,1,1,1,4.5479622453085,3.66147381326427
200,6,0.1,0,1,1,1,3.75666390912662,3.19456183392069
250,6,0.1,0,1,1,1,3.59487066300862,3.02414603855299
50,9,0.1,0,1,1,1,8.42593524811476,6.80072618567425
150,9,0.1,0,1,1,1,4.97550602506513,4.02671515423319
200,9,0.1,0,1,1,1,4.14993893427811,3.52128999129586
250,9,0.1,0,1,1,1,4.19258287014461,3.59416895327361
50,3,0.01,0,3,1,1,11.0105235832394,8.96138464886209
150,3,0.01,0,3,1,1,10.2881160068584,8.23796910824983
200,3,0.01,0,3,1,1,9.94234677213455,7.91418291174847
250,3,0.01,0,3,1,1,9.60787867463791,7.61512557319973
50,6,0.01,0,3,1,1,11.0049945003189,8.95393272068189
150,6,0.01,0,3,1,1,10.2719993745823,8.2063047989555
200,6,0.01,0,3,1,1,9.9255591739454,7.88035052755605
250,6,0.01,0,3,1,1,9.58783926637988,7.58228865913723
50,9,0.01,0,3,1,1,11.0049945003189,8.95393272068189
150,9,0.01,0,3,1,1,10.2719993745823,8.2063047989555
200,9,0.01,0,3,1,1,9.9255591739454,7.88035052755605
250,9,0.01,0,3,1,1,9.58783926637988,7.58228865913723
50,3,0.05,0,3,1,1,9.59723978832605,7.61815178912619
150,3,0.05,0,3,1,1,7.17270723982454,5.60875768246858
200,3,0.05,0,3,1,1,6.27101478440044,4.88738947329314
250,3,0.05,0,3,1,1,5.40114688998008,4.20840719471807
50,6,0.05,0,3,1,1,9.58585043307809,7.58976745605469
150,6,0.05,0,3,1,1,6.88034049263474,5.46134384818699
200,6,0.05,0,3,1,1,5.85610086892446,4.65070409360139
250,6,0.05,0,3,1,1,5.08481195851109,3.96604587720788
50,9,0.05,0,3,1,1,9.58585043307809,7.58976745605469
150,9,0.05,0,3,1,1,7.0528433592235,5.61471358589504
200,9,0.05,0,3,1,1,5.9217125692541,4.68919903299083
250,9,0.05,0,3,1,1,5.06239716254952,3.95896745764691
50,3,0.1,0,3,1,1,8.24936666741223,6.62280406122622
150,3,0.1,0,3,1,1,4.75596335704361,3.80931257164997
200,3,0.1,0,3,1,1,4.07763769220201,3.39271512238876
250,3,0.1,0,3,1,1,3.8344314928833,3.22849008311396
50,6,0.1,0,3,1,1,8.23597391250797,6.63160108483356
150,6,0.1,0,3,1,1,4.50848085044865,3.60326849895975
200,6,0.1,0,3,1,1,3.65295518402755,3.05326047150985
250,6,0.1,0,3,1,1,3.54170632228497,2.96625850511634
50,9,0.1,0,3,1,1,8.23597391250797,6.63160108483356
150,9,0.1,0,3,1,1,4.63001939157099,3.63998479428499
200,9,0.1,0,3,1,1,3.57367691950294,3.08378269361413
250,9,0.1,0,3,1,1,3.68928156130922,3.1722995923913
50,3,0.01,0,5,1,1,11.034404676418,9.00411323879076
150,3,0.01,0,5,1,1,10.3322924526388,8.30434351382048
200,3,0.01,0,5,1,1,9.98754717516727,7.95672773278278
250,3,0.01,0,5,1,1,9.67517980294254,7.68430162512738
50,6,0.01,0,5,1,1,11.0330935978109,9.00119648809018
150,6,0.01,0,5,1,1,10.3430793223407,8.31188998015031
200,6,0.01,0,5,1,1,9.99874578593408,7.96738599694293
250,6,0.01,0,5,1,1,9.69421225122305,7.70041756007982
50,9,0.01,0,5,1,1,11.0330935978109,9.00119648809018
150,9,0.01,0,5,1,1,10.3430793223407,8.31188998015031
200,9,0.01,0,5,1,1,9.99874578593408,7.96738599694293
250,9,0.01,0,5,1,1,9.69421225122305,7.70041756007982
50,3,0.05,0,5,1,1,9.68977068321252,7.69935309368631
150,3,0.05,0,5,1,1,7.24703238088558,5.76434326171875
200,3,0.05,0,5,1,1,6.29003844230013,4.929617508598
250,3,0.05,0,5,1,1,5.50073507145773,4.26986229938009
50,6,0.05,0,5,1,1,9.69857572262179,7.70319963538128
150,6,0.05,0,5,1,1,7.21952034144762,5.7268354996391
200,6,0.05,0,5,1,1,6.29162317218994,4.92808433201002
250,6,0.05,0,5,1,1,5.33777644499887,4.13062717603601
50,9,0.05,0,5,1,1,9.69857572262179,7.70319963538128
150,9,0.05,0,5,1,1,7.21952034144762,5.7268354996391
200,9,0.05,0,5,1,1,6.29162317218994,4.92808433201002
250,9,0.05,0,5,1,1,5.35228492018099,4.16256183126698
50,3,0.1,0,5,1,1,8.41091856396455,6.78744938062585
150,3,0.1,0,5,1,1,5.00762925309947,4.01181030273438
200,3,0.1,0,5,1,1,4.11180628514402,3.36107735011889
250,3,0.1,0,5,1,1,3.76511746082695,3.16100377621858
50,6,0.1,0,5,1,1,8.34720133266387,6.70530402142069
150,6,0.1,0,5,1,1,4.47870372550173,3.58737879214079
200,6,0.1,0,5,1,1,3.51172240057937,3.08395385742188
250,6,0.1,0,5,1,1,3.19997392816339,2.85253076967986
50,9,0.1,0,5,1,1,8.34720133266387,6.70530402142069
150,9,0.1,0,5,1,1,4.59899663632714,3.68966774318529
200,9,0.1,0,5,1,1,3.70612519074631,3.19203285548998
250,9,0.1,0,5,1,1,3.49180674667991,2.98273235818614
50,3,0.01,0.1,1,0.6,0.6,11.03984355813,9.0039118891177
150,3,0.01,0.1,1,0.6,0.6,10.4072189349762,8.37707950757897
200,3,0.01,0.1,1,0.6,0.6,10.0730617498717,8.04399108886719
250,3,0.01,0.1,1,0.6,0.6,9.76147749731411,7.74110114056131
50,6,0.01,0.1,1,0.6,0.6,11.0553803930858,9.01983244522758
150,6,0.01,0.1,1,0.6,0.6,10.3961569925611,8.35928875467052
200,6,0.01,0.1,1,0.6,0.6,10.0514910037498,8.00536711319633
250,6,0.01,0.1,1,0.6,0.6,9.77332657984279,7.77666307532269
50,9,0.01,0.1,1,0.6,0.6,11.0557750841658,9.02096889329993
150,9,0.01,0.1,1,0.6,0.6,10.4039210668801,8.37301304029382
200,9,0.01,0.1,1,0.6,0.6,10.0948686889899,8.05546238111413
250,9,0.01,0.1,1,0.6,0.6,9.74967787886496,7.73050457498302
50,3,0.05,0.1,1,0.6,0.6,9.70123391804167,7.66595890211022
150,3,0.05,0.1,1,0.6,0.6,7.48752679651788,5.92208829133407
200,3,0.05,0.1,1,0.6,0.6,6.61186497666801,5.16640538754671
250,3,0.05,0.1,1,0.6,0.6,5.8127297637018,4.47547580884851
50,6,0.05,0.1,1,0.6,0.6,9.76558054777672,7.84338412077531
150,6,0.05,0.1,1,0.6,0.6,7.39935738619505,5.86396358324134
200,6,0.05,0.1,1,0.6,0.6,6.37268899036936,4.94815594217052
250,6,0.05,0.1,1,0.6,0.6,5.67768003569968,4.5623371290124
50,9,0.05,0.1,1,0.6,0.6,9.75202924545134,7.69827967104704
150,9,0.05,0.1,1,0.6,0.6,7.51380933901186,6.08879653267238
200,9,0.05,0.1,1,0.6,0.6,6.58801777845595,5.22356116253397
250,9,0.05,0.1,1,0.6,0.6,5.76821726669494,4.63872959302819
50,3,0.1,0.1,1,0.6,0.6,8.48785170987568,6.77592799974524
150,3,0.1,0.1,1,0.6,0.6,5.37565426799259,4.15292358398438
200,3,0.1,0.1,1,0.6,0.6,4.21733042303299,3.2859410824983
250,3,0.1,0.1,1,0.6,0.6,3.69987793357315,3.05416107177734
50,6,0.1,0.1,1,0.6,0.6,8.53160753782661,6.81058137313179
150,6,0.1,0.1,1,0.6,0.6,5.0708096042053,3.96913777226987
200,6,0.1,0.1,1,0.6,0.6,3.94814533247941,3.30961277173913
250,6,0.1,0.1,1,0.6,0.6,3.70761546437729,3.02484064516814
50,9,0.1,0.1,1,0.6,0.6,8.46072623508146,6.74663510529891
150,9,0.1,0.1,1,0.6,0.6,4.99848324963794,4.0465671705163
200,9,0.1,0.1,1,0.6,0.6,4.07933185659078,3.33547310207201
250,9,0.1,0.1,1,0.6,0.6,3.54620285710781,3.09062891421111
50,3,0.01,0.1,3,0.6,0.6,11.0441544562273,9.00983296269956
150,3,0.01,0.1,3,0.6,0.6,10.3629632917179,8.34494914179263
200,3,0.01,0.1,3,0.6,0.6,10.0421500967823,8.00364121146824
250,3,0.01,0.1,3,0.6,0.6,9.71482413153276,7.69572316045346
50,6,0.01,0.1,3,0.6,0.6,11.0430155392603,9.01474330736243
150,6,0.01,0.1,3,0.6,0.6,10.3708130458596,8.35032023554263
200,6,0.01,0.1,3,0.6,0.6,10.0315828509617,8.00389231806216
250,6,0.01,0.1,3,0.6,0.6,9.71204737022926,7.71003126061481
50,9,0.01,0.1,3,0.6,0.6,11.0477686583941,9.01841735839844
150,9,0.01,0.1,3,0.6,0.6,10.3664869288102,8.34091219694718
200,9,0.01,0.1,3,0.6,0.6,10.0325124304103,8.00881526781165
250,9,0.01,0.1,3,0.6,0.6,9.73317385471031,7.71365256931471
50,3,0.05,0.1,3,0.6,0.6,9.76362660547437,7.73479528012483
150,3,0.05,0.1,3,0.6,0.6,7.28833221861635,5.75304711383322
200,3,0.05,0.1,3,0.6,0.6,6.33479818221576,4.92609869915506
250,3,0.05,0.1,3,0.6,0.6,5.62749986722168,4.44332421344259
50,6,0.05,0.1,3,0.6,0.6,9.68976086043739,7.63720736296281
150,6,0.05,0.1,3,0.6,0.6,7.36607161605785,5.90966730532439
200,6,0.05,0.1,3,0.6,0.6,6.63749543448945,5.23346146293308
250,6,0.05,0.1,3,0.6,0.6,5.76035349118566,4.39578213899032
50,9,0.05,0.1,3,0.6,0.6,9.72991557306399,7.70177028490149
150,9,0.05,0.1,3,0.6,0.6,7.25255561354037,5.68661996592646
200,9,0.05,0.1,3,0.6,0.6,6.38627133887168,4.93154708198879
250,9,0.05,0.1,3,0.6,0.6,5.71659410901215,4.45695694633152
50,3,0.1,0.1,3,0.6,0.6,8.50879921440993,6.81520976190982
150,3,0.1,0.1,3,0.6,0.6,5.14135537895323,3.98398921800696
200,3,0.1,0.1,3,0.6,0.6,4.11691047056465,3.36913266389266
250,3,0.1,0.1,3,0.6,0.6,3.85565931584937,3.22569109045941
50,6,0.1,0.1,3,0.6,0.6,8.50374203141425,6.91095634128736
150,6,0.1,0.1,3,0.6,0.6,5.2378992993415,4.12160193401834
200,6,0.1,0.1,3,0.6,0.6,4.06284684494314,3.3250268023947
250,6,0.1,0.1,3,0.6,0.6,3.46434806609724,3.05401644499406
50,9,0.1,0.1,3,0.6,0.6,8.52073628430114,6.94249028744905
150,9,0.1,0.1,3,0.6,0.6,5.0223719510535,3.80515720533288
200,9,0.1,0.1,3,0.6,0.6,4.25831308422011,3.32859735903533
250,9,0.1,0.1,3,0.6,0.6,3.76090992670965,3.07077457593835
50,3,0.01,0.1,5,0.6,0.6,11.0426291735391,9.02044213336447
150,3,0.01,0.1,5,0.6,0.6,10.3617382735447,8.32838240913723
200,3,0.01,0.1,5,0.6,0.6,10.0222393927373,7.99681157651155
250,3,0.01,0.1,5,0.6,0.6,9.71465919534265,7.70686041790506
50,6,0.01,0.1,5,0.6,0.6,11.0419419519351,9.01654649817425
150,6,0.01,0.1,5,0.6,0.6,10.3589353857338,8.35132764733356
200,6,0.01,0.1,5,0.6,0.6,10.0335467512249,8.02019500732422
250,6,0.01,0.1,5,0.6,0.6,9.72518062147745,7.72198851212211
50,9,0.01,0.1,5,0.6,0.6,11.0471990540529,9.01442021908967
150,9,0.01,0.1,5,0.6,0.6,10.3644395266907,8.34017712136973
200,9,0.01,0.1,5,0.6,0.6,10.0331739307908,8.01215661090353
250,9,0.01,0.1,5,0.6,0.6,9.70326696348757,7.70084314760954
50,3,0.05,0.1,5,0.6,0.6,9.71513652408739,7.72174901547639
150,3,0.05,0.1,5,0.6,0.6,7.38571972167189,5.88767043403957
200,3,0.05,0.1,5,0.6,0.6,6.47106482035058,5.06038897970448
250,3,0.05,0.1,5,0.6,0.6,5.71383268564807,4.45311637546705
50,6,0.05,0.1,5,0.6,0.6,9.73227857042142,7.73720948592476
150,6,0.05,0.1,5,0.6,0.6,7.38786649392798,5.92601577095363
200,6,0.05,0.1,5,0.6,0.6,6.36763252431193,4.96251114555027
250,6,0.05,0.1,5,0.6,0.6,5.73882299716572,4.48410432235054
50,9,0.05,0.1,5,0.6,0.6,9.70363172498447,7.6950099779212
150,9,0.05,0.1,5,0.6,0.6,7.37427098182445,5.87649337105129
200,9,0.05,0.1,5,0.6,0.6,6.54940850777997,5.0983770619268
250,9,0.05,0.1,5,0.6,0.6,5.81036024000951,4.43377619204314
50,3,0.1,0.1,5,0.6,0.6,8.46252768495244,6.81841410761294
150,3,0.1,0.1,5,0.6,0.6,5.35656099055831,4.31891267195992
200,3,0.1,0.1,5,0.6,0.6,4.32319969518259,3.52743928328804
250,3,0.1,0.1,5,0.6,0.6,3.77332924812809,3.0121665622877
50,6,0.1,0.1,5,0.6,0.6,8.51886674118568,6.89535721488621
150,6,0.1,0.1,5,0.6,0.6,4.95070956811353,3.83696381942086
200,6,0.1,0.1,5,0.6,0.6,4.25150367358716,3.26280709971552
250,6,0.1,0.1,5,0.6,0.6,3.79115853344812,3.13314454451851
50,9,0.1,0.1,5,0.6,0.6,8.53325906217603,6.8416575556216
150,9,0.1,0.1,5,0.6,0.6,5.02365604420011,3.86942092232082
200,9,0.1,0.1,5,0.6,0.6,4.06004449812636,3.28200066607931
250,9,0.1,0.1,5,0.6,0.6,3.77026425786281,3.21208356774372
50,3,0.01,0.1,1,0.8,0.6,11.0520552823416,9.01469421386719
150,3,0.01,0.1,1,0.8,0.6,10.3930375405957,8.35990806247877
200,3,0.01,0.1,1,0.8,0.6,10.0370399791867,8.02810934315557
250,3,0.01,0.1,1,0.8,0.6,9.72200744985974,7.74627552861753
50,6,0.01,0.1,1,0.8,0.6,11.0455967737546,9.0165146537449
150,6,0.01,0.1,1,0.8,0.6,10.386368517816,8.34554091743801
200,6,0.01,0.1,1,0.8,0.6,10.0508171388606,8.044549693232
250,6,0.01,0.1,1,0.8,0.6,9.72662852628828,7.75905841329823
50,9,0.01,0.1,1,0.8,0.6,11.0425574497052,9.01047947095788
150,9,0.01,0.1,1,0.8,0.6,10.3790680562651,8.35090305494226
200,9,0.01,0.1,1,0.8,0.6,10.0458540762647,8.02910680356233
250,9,0.01,0.1,1,0.8,0.6,9.73488546348653,7.76539014733356
50,3,0.05,0.1,1,0.8,0.6,9.76686749934317,7.8052222210428
150,3,0.05,0.1,1,0.8,0.6,7.37994273547673,5.9033959430197
200,3,0.05,0.1,1,0.8,0.6,6.45874381512942,5.12892217221467
250,3,0.05,0.1,1,0.8,0.6,5.58546945273596,4.52042554772418
50,6,0.05,0.1,1,0.8,0.6,9.7187870023612,7.73822784423828
150,6,0.05,0.1,1,0.8,0.6,7.33711948251179,5.92113561215608
200,6,0.05,0.1,1,0.8,0.6,6.42482289993777,5.16899672798488
250,6,0.05,0.1,1,0.8,0.6,5.21442418871955,4.04740839419158
50,9,0.05,0.1,1,0.8,0.6,9.70774398491395,7.72801672894022
150,9,0.05,0.1,1,0.8,0.6,7.28011819983828,5.83266714344854
200,9,0.05,0.1,1,0.8,0.6,6.35303836436605,5.09223009192425
250,9,0.05,0.1,1,0.8,0.6,5.4241116325535,4.32660675048828
50,3,0.1,0.1,1,0.8,0.6,8.44461855452382,6.7627885237984
150,3,0.1,0.1,1,0.8,0.6,4.87482416534952,3.89440287714419
200,3,0.1,0.1,1,0.8,0.6,4.06173752137393,3.39767190684443
250,3,0.1,0.1,1,0.8,0.6,3.5430685158336,3.01325756570567
50,6,0.1,0.1,1,0.8,0.6,8.45806567735463,6.80161981997283
150,6,0.1,0.1,1,0.8,0.6,4.70127488615915,3.71787527333135
200,6,0.1,0.1,1,0.8,0.6,3.90087054971507,3.2863942021909
250,6,0.1,0.1,1,0.8,0.6,3.78577407075842,3.29566325312075
50,9,0.1,0.1,1,0.8,0.6,8.50035403073084,6.83323536748471
150,9,0.1,0.1,1,0.8,0.6,4.633279908543,3.75291874097741
200,9,0.1,0.1,1,0.8,0.6,3.84339928583098,3.23455677861753
250,9,0.1,0.1,1,0.8,0.6,3.96001196137227,3.24405471138332
50,3,0.01,0.1,3,0.8,0.6,11.0325881734235,8.9944663669752
150,3,0.01,0.1,3,0.8,0.6,10.3354893809523,8.30267732039742
200,3,0.01,0.1,3,0.8,0.6,10.008750528325,7.9803234597911
250,3,0.01,0.1,3,0.8,0.6,9.67115269634774,7.66745758056641
50,6,0.01,0.1,3,0.8,0.6,11.0349088908617,8.99596438200578
150,6,0.01,0.1,3,0.8,0.6,10.3442828423933,8.32025677224864
200,6,0.01,0.1,3,0.8,0.6,9.99830508756831,7.98035397736923
250,6,0.01,0.1,3,0.8,0.6,9.66541444022564,7.66828354545262
50,9,0.01,0.1,3,0.8,0.6,11.0391356710325,9.00585307245669
150,9,0.01,0.1,3,0.8,0.6,10.3402237191575,8.32090692934783
200,9,0.01,0.1,3,0.8,0.6,9.9968115370644,7.97094228993291
250,9,0.01,0.1,3,0.8,0.6,9.67242704677581,7.68684453549592
50,3,0.05,0.1,3,0.8,0.6,9.66095051831616,7.65970711086107
150,3,0.05,0.1,3,0.8,0.6,7.24447739069224,5.71956999405571
200,3,0.05,0.1,3,0.8,0.6,6.42366647019436,5.01539678158967
250,3,0.05,0.1,3,0.8,0.6,5.64953673979911,4.41814787491508
50,6,0.05,0.1,3,0.8,0.6,9.69951756924136,7.70732680610988
150,6,0.05,0.1,3,0.8,0.6,7.28068602403512,5.80345684549083
200,6,0.05,0.1,3,0.8,0.6,6.29487844218402,4.996221791143
250,6,0.05,0.1,3,0.8,0.6,5.39312192865174,4.2180407980214
50,9,0.05,0.1,3,0.8,0.6,9.64006505042283,7.67629673170007
150,9,0.05,0.1,3,0.8,0.6,7.29101849555014,5.81638435695482
200,9,0.05,0.1,3,0.8,0.6,6.3415114207396,4.90029608685037
250,9,0.05,0.1,3,0.8,0.6,5.50489808055676,4.41436634893003
50,3,0.1,0.1,3,0.8,0.6,8.4240469501665,6.80198171864385
150,3,0.1,0.1,3,0.8,0.6,4.90019076207564,3.87237051258916
200,3,0.1,0.1,3,0.8,0.6,4.10375153322376,3.33348514722741
250,3,0.1,0.1,3,0.8,0.6,3.8721781475809,3.22233017631199
50,6,0.1,0.1,3,0.8,0.6,8.27371324908056,6.67478014075238
150,6,0.1,0.1,3,0.8,0.6,4.78661890844959,3.88470259956692
200,6,0.1,0.1,3,0.8,0.6,3.81646636368316,3.26816558837891
250,6,0.1,0.1,3,0.8,0.6,3.36293202144662,2.93343452785326
50,9,0.1,0.1,3,0.8,0.6,8.37418348998392,6.69661712646484
150,9,0.1,0.1,3,0.8,0.6,4.51224818025258,3.57051517652429
200,9,0.1,0.1,3,0.8,0.6,3.9905083007686,3.39483974290931
250,9,0.1,0.1,3,0.8,0.6,3.44660489502035,2.96397797957711
50,3,0.01,0.1,5,0.8,0.6,11.0311573471042,8.99996616529382
150,3,0.01,0.1,5,0.8,0.6,10.3266770945076,8.30755980118461
200,3,0.01,0.1,5,0.8,0.6,9.97780113657302,7.96086419146994
250,3,0.01,0.1,5,0.8,0.6,9.67350552253096,7.67226841138757
50,6,0.01,0.1,5,0.8,0.6,11.0285648132382,9.00049491550611
150,6,0.01,0.1,5,0.8,0.6,10.3363475336862,8.31725775677225
200,6,0.01,0.1,5,0.8,0.6,9.98317055331085,7.960205078125
250,6,0.01,0.1,5,0.8,0.6,9.6648606201778,7.67292652959409
50,9,0.01,0.1,5,0.8,0.6,11.0324373430324,9.00059210735819
150,9,0.01,0.1,5,0.8,0.6,10.3301635809275,8.31166740085768
200,9,0.01,0.1,5,0.8,0.6,9.98434450438967,7.95000026537024
250,9,0.01,0.1,5,0.8,0.6,9.65258615063795,7.65898099152938
50,3,0.05,0.1,5,0.8,0.6,9.64279876677104,7.64039014733356
150,3,0.05,0.1,5,0.8,0.6,7.32774405263694,5.84606469195822
200,3,0.05,0.1,5,0.8,0.6,6.33222241008051,4.94904261050017
250,3,0.05,0.1,5,0.8,0.6,5.65380047234728,4.46429675558339
50,6,0.05,0.1,5,0.8,0.6,9.66297090813812,7.6615743222444
150,6,0.05,0.1,5,0.8,0.6,7.407675466097,5.91740981392238
200,6,0.05,0.1,5,0.8,0.6,6.42144335799535,4.99742889404297
250,6,0.05,0.1,5,0.8,0.6,5.63814268415324,4.43365146802819
50,9,0.05,0.1,5,0.8,0.6,9.66062884939938,7.68323284646739
150,9,0.05,0.1,5,0.8,0.6,7.24301674191566,5.7399378237517
200,9,0.05,0.1,5,0.8,0.6,6.33217248334913,4.92469887111498
250,9,0.05,0.1,5,0.8,0.6,5.57633539038405,4.39856786313264
50,3,0.1,0.1,5,0.8,0.6,8.36250427543446,6.77251069442086
150,3,0.1,0.1,5,0.8,0.6,4.73061849635198,3.66559634001359
200,3,0.1,0.1,5,0.8,0.6,3.65477169178852,3.037911788277
250,3,0.1,0.1,5,0.8,0.6,3.24851318011153,2.67148258375085
50,6,0.1,0.1,5,0.8,0.6,8.39377231955659,6.78797580884851
150,6,0.1,0.1,5,0.8,0.6,4.81958943239294,3.98992422352666
200,6,0.1,0.1,5,0.8,0.6,3.97587721862002,3.28686622951342
250,6,0.1,0.1,5,0.8,0.6,3.43054178469473,2.92429020093835
50,9,0.1,0.1,5,0.8,0.6,8.36349225119053,6.72838426672894
150,9,0.1,0.1,5,0.8,0.6,4.76009651893495,3.7576499607252
200,9,0.1,0.1,5,0.8,0.6,4.36491982405317,3.54321388576342
250,9,0.1,0.1,5,0.8,0.6,3.52701864094161,2.9965704213018
50,3,0.01,0.1,1,1,0.6,11.0542753851515,9.01430644159732
150,3,0.01,0.1,1,1,0.6,10.3831169461773,8.36503833273183
200,3,0.01,0.1,1,1,0.6,10.0481741220002,8.05718264372453
250,3,0.01,0.1,1,1,0.6,9.7476841310808,7.78353616465693
50,6,0.01,0.1,1,1,0.6,11.0233091186193,8.99720432447351
150,6,0.01,0.1,1,1,0.6,10.3264369806145,8.32184501316236
200,6,0.01,0.1,1,1,0.6,9.99710817046612,7.9867527173913
250,6,0.01,0.1,1,1,0.6,9.66775842040433,7.71723042363706
50,9,0.01,0.1,1,1,0.6,11.026452616474,8.99960924231488
150,9,0.01,0.1,1,1,0.6,10.3199021500716,8.30833667257558
200,9,0.01,0.1,1,1,0.6,9.98539570320398,7.9899729853091
250,9,0.01,0.1,1,1,0.6,9.65509678604773,7.70104516070822
50,3,0.05,0.1,1,1,0.6,9.75773108208973,7.77544038192086
150,3,0.05,0.1,1,1,0.6,7.26693903696885,5.71925884744395
200,3,0.05,0.1,1,1,0.6,6.30673112541101,5.00326339058254
250,3,0.05,0.1,1,1,0.6,5.5843652985656,4.46106089716372
50,6,0.05,0.1,1,1,0.6,9.67107830270186,7.68150495446247
150,6,0.05,0.1,1,1,0.6,7.2051832691504,5.74298294730808
200,6,0.05,0.1,1,1,0.6,6.13765679586779,4.82228187892748
250,6,0.05,0.1,1,1,0.6,5.08505960978447,4.22309975002123
50,9,0.05,0.1,1,1,0.6,9.64246155298705,7.66389531674592
150,9,0.05,0.1,1,1,0.6,6.98600035099264,5.52892137610394
200,9,0.05,0.1,1,1,0.6,6.08681461935376,4.9342445705248
250,9,0.05,0.1,1,1,0.6,4.91835707636679,3.95437190843665
50,3,0.1,0.1,1,1,0.6,8.43447783750022,6.76937567669412
150,3,0.1,0.1,1,1,0.6,4.6851086992032,3.69452236009681
200,3,0.1,0.1,1,1,0.6,3.64836451958212,3.01487234364385
250,3,0.1,0.1,1,1,0.6,3.53021193958302,2.95829308551291
50,6,0.1,0.1,1,1,0.6,8.42490925733583,6.83347353727921
150,6,0.1,0.1,1,1,0.6,4.46579652765224,3.76036303976308
200,6,0.1,0.1,1,1,0.6,3.58557020329169,2.9585485043733
250,6,0.1,0.1,1,1,0.6,3.59854531717347,3.11507283086362
50,9,0.1,0.1,1,1,0.6,8.30517199801257,6.71091759723166
150,9,0.1,0.1,1,1,0.6,4.6989745325901,3.82571975044582
200,9,0.1,0.1,1,1,0.6,3.94826418640907,3.43365710714589
250,9,0.1,0.1,1,1,0.6,3.86704314754607,3.32768382196841
50,3,0.01,0.1,3,1,0.6,11.024302449958,8.98495748768682
150,3,0.01,0.1,3,1,0.6,10.3177046208957,8.27159350851308
200,3,0.01,0.1,3,1,0.6,9.98074325097592,7.94841169274372
250,3,0.01,0.1,3,1,0.6,9.63524228669809,7.64384128736413
50,6,0.01,0.1,3,1,0.6,11.0215653870053,8.98246698794158
150,6,0.01,0.1,3,1,0.6,10.3291149818661,8.29815209430197
200,6,0.01,0.1,3,1,0.6,9.97554747229181,7.96347510296366
250,6,0.01,0.1,3,1,0.6,9.63141982717014,7.65337935737942
50,9,0.01,0.1,3,1,0.6,11.0258719911973,8.98228388247283
150,9,0.01,0.1,3,1,0.6,10.3157476145716,8.27036351742952
200,9,0.01,0.1,3,1,0.6,9.9886650517024,7.96229851764181
250,9,0.01,0.1,3,1,0.6,9.64481821329577,7.67016402534817
50,3,0.05,0.1,3,1,0.6,9.62088637550967,7.64599509861158
150,3,0.05,0.1,3,1,0.6,7.188061071785,5.65161365011464
200,3,0.05,0.1,3,1,0.6,6.33734413168455,4.99763555112092
250,3,0.05,0.1,3,1,0.6,5.36620990520556,4.18666209345279
50,6,0.05,0.1,3,1,0.6,9.63519910297248,7.65571726923404
150,6,0.05,0.1,3,1,0.6,7.1567361397374,5.75869120722232
200,6,0.05,0.1,3,1,0.6,6.13767262796812,4.82657789147418
250,6,0.05,0.1,3,1,0.6,5.22682556130059,4.05788388459579
50,9,0.05,0.1,3,1,0.6,9.65350648918578,7.67158972698709
150,9,0.05,0.1,3,1,0.6,7.15305643954994,5.67884262748387
200,9,0.05,0.1,3,1,0.6,6.24129686579541,5.01205145794412
250,9,0.05,0.1,3,1,0.6,5.15004980902444,4.0370397153108
50,3,0.1,0.1,3,1,0.6,8.34866037222713,6.73822452711022
150,3,0.1,0.1,3,1,0.6,4.69486501456428,3.74255735977836
200,3,0.1,0.1,3,1,0.6,4.07521574996383,3.39126553742782
250,3,0.1,0.1,3,1,0.6,3.33620414808904,2.78676704738451
50,6,0.1,0.1,3,1,0.6,8.29716824229675,6.74171845809273
150,6,0.1,0.1,3,1,0.6,4.75835314493088,3.70287123970363
200,6,0.1,0.1,3,1,0.6,3.43299104124189,2.99373261824898
250,6,0.1,0.1,3,1,0.6,3.29066551988564,2.91996068539827
50,9,0.1,0.1,3,1,0.6,8.32810961262817,6.75550311544667
150,9,0.1,0.1,3,1,0.6,4.61302523404154,3.76599485977836
200,9,0.1,0.1,3,1,0.6,3.55561952742102,2.99328281568444
250,9,0.1,0.1,3,1,0.6,3.36989226912089,2.7951311857804
50,3,0.01,0.1,5,1,0.6,11.0329162046214,8.99792546811311
150,3,0.01,0.1,5,1,0.6,10.3277087964227,8.29137918223505
200,3,0.01,0.1,5,1,0.6,9.9745778282923,7.95894987686821
250,3,0.01,0.1,5,1,0.6,9.66895622912433,7.68139946979025
50,6,0.01,0.1,5,1,0.6,11.0281981718562,8.99897434400476
150,6,0.01,0.1,5,1,0.6,10.3186268323686,8.28594307277514
200,6,0.01,0.1,5,1,0.6,9.97710431006024,7.94374847412109
250,6,0.01,0.1,5,1,0.6,9.66303854152877,7.67803324823794
50,9,0.01,0.1,5,1,0.6,11.0302567850714,8.99647057574728
150,9,0.01,0.1,5,1,0.6,10.3177594754677,8.2779597406802
200,9,0.01,0.1,5,1,0.6,9.97021321861372,7.94697869342306
250,9,0.01,0.1,5,1,0.6,9.68667194449865,7.72390149987262
50,3,0.05,0.1,5,1,0.6,9.63881408586898,7.64941041365914
150,3,0.05,0.1,5,1,0.6,7.27732871235049,5.81523596722147
200,3,0.05,0.1,5,1,0.6,6.36781594020265,4.93449036971383
