"nrounds","max_depth","eta","gamma","min_child_weight","subsample","colsample_bytree","RMSE","MAE"
250,3,0.05,0,3,1,1,4.25995963611534,3.68899863106864
50,6,0.05,0,3,1,1,6.5765099509048,5.14502770560128
150,6,0.05,0,3,1,1,4.94353161264062,4.10978208269392
200,6,0.05,0,3,1,1,4.47270711612405,3.74607740129743
250,6,0.05,0,3,1,1,4.07121783254844,3.42710549490792
50,9,0.05,0,3,1,1,6.5765099509048,5.14502770560128
150,9,0.05,0,3,1,1,4.95091336526832,4.16775185721261
200,9,0.05,0,3,1,1,4.45707079546346,3.81884438650949
250,9,0.05,0,3,1,1,4.26371891234314,3.62586539132254
50,3,0.1,0,3,1,1,5.82112116203288,4.81497192382812
150,3,0.1,0,3,1,1,4.17076910883678,3.6942138671875
200,3,0.1,0,3,1,1,4.14492534479354,3.65840148925781
250,3,0.1,0,3,1,1,4.15151035263795,3.64681243896484
50,6,0.1,0,3,1,1,5.73905316829371,4.70121329171317
150,6,0.1,0,3,1,1,4.43644844419178,3.86321803501674
200,6,0.1,0,3,1,1,4.44224677153426,3.83537074497768
250,6,0.1,0,3,1,1,4.40950153237558,3.79861940656389
50,9,0.1,0,3,1,1,5.73905316829371,4.70121329171317
150,9,0.1,0,3,1,1,4.43644844419178,3.86321803501674
200,9,0.1,0,3,1,1,4.44224677153426,3.83537074497768
250,9,0.1,0,3,1,1,4.40950153237558,3.79861940656389
50,3,0.01,0,5,1,1,7.61172522791843,5.86283547537667
150,3,0.01,0,5,1,1,7.08816636290088,5.40748814174107
200,3,0.01,0,5,1,1,6.84778325516742,5.24102510724749
250,3,0.01,0,5,1,1,6.62690243259974,5.07737622942243
50,6,0.01,0,5,1,1,7.60837356995117,5.86804853166853
150,6,0.01,0,5,1,1,7.07405862602377,5.41641289847238
200,6,0.01,0,5,1,1,6.83141132965939,5.24023001534598
250,6,0.01,0,5,1,1,6.59470063166872,5.07516207013811
50,9,0.01,0,5,1,1,7.60837356995117,5.86804853166853
150,9,0.01,0,5,1,1,7.07405862602377,5.41641289847238
200,9,0.01,0,5,1,1,6.83141132965939,5.24023001534598
250,9,0.01,0,5,1,1,6.59470063166872,5.07516207013811
50,3,0.05,0,5,1,1,6.62423902390089,5.09814235142299
150,3,0.05,0,5,1,1,5.01179924916774,4.31851087297712
200,3,0.05,0,5,1,1,4.41886594442227,3.88492475237165
250,3,0.05,0,5,1,1,4.14393658165458,3.64502716064453
50,6,0.05,0,5,1,1,6.59153639417564,5.06448255266462
150,6,0.05,0,5,1,1,4.89898375564549,4.18921770368304
200,6,0.05,0,5,1,1,4.38134591546446,3.85094833374023
250,6,0.05,0,5,1,1,4.12003353808967,3.65799331665039
50,9,0.05,0,5,1,1,6.59153639417564,5.06448255266462
150,9,0.05,0,5,1,1,4.89898375564549,4.18921770368304
200,9,0.05,0,5,1,1,4.27730031697955,3.73619243076869
250,9,0.05,0,5,1,1,4.11022481978176,3.59630039760045
50,3,0.1,0,5,1,1,5.63554500781707,4.55711800711496
150,3,0.1,0,5,1,1,3.9471726746732,3.32460239955357
200,3,0.1,0,5,1,1,3.78971942036079,3.09600830078125
250,3,0.1,0,5,1,1,3.85077423149926,3.16395895821708
50,6,0.1,0,5,1,1,5.57434652258006,4.47254344395229
150,6,0.1,0,5,1,1,3.88224104129924,3.21252277919224
200,6,0.1,0,5,1,1,3.64619750311434,2.95853151593889
250,6,0.1,0,5,1,1,3.64723856973988,2.9587653023856
50,9,0.1,0,5,1,1,5.57434652258006,4.47254344395229
150,9,0.1,0,5,1,1,3.57762863188251,3.14010783604213
200,9,0.1,0,5,1,1,3.40168808476578,2.93980898175921
250,9,0.1,0,5,1,1,3.45102262465824,3.00433840070452
50,3,0.01,0.1,1,0.6,0.6,7.63149561631924,5.90951156616211
150,3,0.01,0.1,1,0.6,0.6,7.15198358496168,5.52226202828543
200,3,0.01,0.1,1,0.6,0.6,6.90941596114564,5.33659471784319
250,3,0.01,0.1,1,0.6,0.6,6.71883282778176,5.20497076851981
50,6,0.01,0.1,1,0.6,0.6,7.64342181032285,5.91752134050642
150,6,0.01,0.1,1,0.6,0.6,7.10870163967645,5.47605950491769
200,6,0.01,0.1,1,0.6,0.6,6.94572098243587,5.39221899850028
250,6,0.01,0.1,1,0.6,0.6,6.70864551289426,5.2366578238351
50,9,0.01,0.1,1,0.6,0.6,7.64331424567129,5.9322144644601
150,9,0.01,0.1,1,0.6,0.6,7.13575970980868,5.51823152814593
200,9,0.01,0.1,1,0.6,0.6,6.92841821191283,5.35288565499442
250,9,0.01,0.1,1,0.6,0.6,6.68633362654713,5.18885639735631
50,3,0.05,0.1,1,0.6,0.6,6.67815345660444,5.19580786568778
150,3,0.05,0.1,1,0.6,0.6,5.2387585131663,4.33575984409877
200,3,0.05,0.1,1,0.6,0.6,4.79557664559517,4.15959766932896
250,3,0.05,0.1,1,0.6,0.6,4.43200990536281,3.81855174473354
50,6,0.05,0.1,1,0.6,0.6,6.70409639930504,5.22846548897879
150,6,0.05,0.1,1,0.6,0.6,5.10728207962993,4.18723569597517
200,6,0.05,0.1,1,0.6,0.6,4.55166487862511,3.85962459019252
250,6,0.05,0.1,1,0.6,0.6,4.4334833130154,3.83904756818499
50,9,0.05,0.1,1,0.6,0.6,6.6597298746949,5.2090824672154
150,9,0.05,0.1,1,0.6,0.6,5.11561949375913,4.29767826625279
200,9,0.05,0.1,1,0.6,0.6,4.85694181970277,4.08743395124163
250,9,0.05,0.1,1,0.6,0.6,4.26546109883054,3.74581091744559
50,3,0.1,0.1,1,0.6,0.6,5.64468047362578,4.46820340837751
150,3,0.1,0.1,1,0.6,0.6,4.33887579631453,3.78310448782785
200,3,0.1,0.1,1,0.6,0.6,4.08784528819705,3.3492191859654
250,3,0.1,0.1,1,0.6,0.6,4.13098994986024,3.50901249476842
50,6,0.1,0.1,1,0.6,0.6,5.88646019494818,4.63300051007952
150,6,0.1,0.1,1,0.6,0.6,4.42437812308234,3.93863786969866
200,6,0.1,0.1,1,0.6,0.6,4.29268388159016,3.60206821986607
250,6,0.1,0.1,1,0.6,0.6,3.923611073282,3.41884776524135
50,9,0.1,0.1,1,0.6,0.6,5.8136042053688,4.64900861467634
150,9,0.1,0.1,1,0.6,0.6,4.25289439672456,3.67044557843889
200,9,0.1,0.1,1,0.6,0.6,4.33681618623898,3.65245001656669
250,9,0.1,0.1,1,0.6,0.6,3.97643493431608,3.58298110961914
50,3,0.01,0.1,3,0.6,0.6,7.64436478642855,5.92574146815709
150,3,0.01,0.1,3,0.6,0.6,7.15483061966066,5.51904787336077
200,3,0.01,0.1,3,0.6,0.6,6.93532270913936,5.38203266688756
250,3,0.01,0.1,3,0.6,0.6,6.71586195384369,5.189574105399
50,6,0.01,0.1,3,0.6,0.6,7.64023720984846,5.92735290527344
150,6,0.01,0.1,3,0.6,0.6,7.15610712661818,5.52499880109514
200,6,0.01,0.1,3,0.6,0.6,6.92057142802311,5.38139724731445
250,6,0.01,0.1,3,0.6,0.6,6.71952746078011,5.21823011125837
50,9,0.01,0.1,3,0.6,0.6,7.6349160135862,5.91579927716936
150,9,0.01,0.1,3,0.6,0.6,7.14862164211887,5.50999396187918
200,9,0.01,0.1,3,0.6,0.6,6.92451416129626,5.35110528128488
250,9,0.01,0.1,3,0.6,0.6,6.68988274115826,5.18400682721819
50,3,0.05,0.1,3,0.6,0.6,6.75268642155132,5.23637063162667
150,3,0.05,0.1,3,0.6,0.6,5.0673166475976,4.13484409877232
200,3,0.05,0.1,3,0.6,0.6,4.64231814782533,3.80975832257952
250,3,0.05,0.1,3,0.6,0.6,4.19443322133184,3.57549558367048
50,6,0.05,0.1,3,0.6,0.6,6.68698197321825,5.18727929251535
150,6,0.05,0.1,3,0.6,0.6,5.01851058247334,4.16035624912807
200,6,0.05,0.1,3,0.6,0.6,4.68376452911794,3.91723959786551
250,6,0.05,0.1,3,0.6,0.6,4.25695129764239,3.57060786655971
50,9,0.05,0.1,3,0.6,0.6,6.67072633039757,5.13714926583426
150,9,0.05,0.1,3,0.6,0.6,4.94284090382321,4.0402821132115
200,9,0.05,0.1,3,0.6,0.6,4.45904766025617,3.6803959437779
250,9,0.05,0.1,3,0.6,0.6,4.30006906262416,3.65083421979632
50,3,0.1,0.1,3,0.6,0.6,5.86504676440476,4.64921406337193
150,3,0.1,0.1,3,0.6,0.6,3.9733235358928,3.34776633126395
200,3,0.1,0.1,3,0.6,0.6,4.00761472396721,3.30595343453544
250,3,0.1,0.1,3,0.6,0.6,3.80605490440695,3.53584834507533
50,6,0.1,0.1,3,0.6,0.6,5.77173812973594,4.52190889630999
150,6,0.1,0.1,3,0.6,0.6,4.39166539927756,3.78482982090541
200,6,0.1,0.1,3,0.6,0.6,3.99150595613135,3.31436920166016
250,6,0.1,0.1,3,0.6,0.6,3.98570582099958,3.07709557669503
50,9,0.1,0.1,3,0.6,0.6,5.83028439606728,4.64975847516741
150,9,0.1,0.1,3,0.6,0.6,4.09103080203266,3.64962278093611
200,9,0.1,0.1,3,0.6,0.6,3.76585619510542,3.10553196498326
250,9,0.1,0.1,3,0.6,0.6,3.63654674375045,3.11102948869978
50,3,0.01,0.1,5,0.6,0.6,7.64477309633299,5.92250170026507
150,3,0.01,0.1,5,0.6,0.6,7.20696796459237,5.54279381888253
200,3,0.01,0.1,5,0.6,0.6,6.97691569524522,5.39215632847377
250,3,0.01,0.1,5,0.6,0.6,6.81209445047356,5.26786477225167
50,6,0.01,0.1,5,0.6,0.6,7.64992149053892,5.93425151279994
150,6,0.01,0.1,5,0.6,0.6,7.18046672412584,5.52964292253767
200,6,0.01,0.1,5,0.6,0.6,6.95045189029449,5.37595857892718
250,6,0.01,0.1,5,0.6,0.6,6.77189853467907,5.23155103410993
50,9,0.01,0.1,5,0.6,0.6,7.66708753976183,5.93584496634347
150,9,0.01,0.1,5,0.6,0.6,7.1906922600165,5.53928974696568
200,9,0.01,0.1,5,0.6,0.6,7.01000252203076,5.39593178885324
250,9,0.01,0.1,5,0.6,0.6,6.75073586229793,5.2175783429827
50,3,0.05,0.1,5,0.6,0.6,6.76777260233653,5.20686939784459
150,3,0.05,0.1,5,0.6,0.6,5.21367367032476,4.20110048566546
200,3,0.05,0.1,5,0.6,0.6,4.62503890715433,3.9400269644601
250,3,0.05,0.1,5,0.6,0.6,4.20083808764131,3.55206789289202
50,6,0.05,0.1,5,0.6,0.6,6.7595556316221,5.23299789428711
150,6,0.05,0.1,5,0.6,0.6,5.12413371685171,4.12245069231306
200,6,0.05,0.1,5,0.6,0.6,4.71686859121911,3.98594011579241
250,6,0.05,0.1,5,0.6,0.6,4.3722145668405,3.72904205322266
50,9,0.05,0.1,5,0.6,0.6,6.79973654596656,5.31409781319754
150,9,0.05,0.1,5,0.6,0.6,5.2053144956707,4.17478724888393
200,9,0.05,0.1,5,0.6,0.6,4.74627651486683,4.06437519618443
250,9,0.05,0.1,5,0.6,0.6,4.20853000276822,3.71072169712612
50,3,0.1,0.1,5,0.6,0.6,5.78472495004437,4.54086903163365
150,3,0.1,0.1,5,0.6,0.6,4.23157578739632,3.66609518868583
200,3,0.1,0.1,5,0.6,0.6,3.74056770532936,3.18826130458287
250,3,0.1,0.1,5,0.6,0.6,3.83159192162005,3.36117717197963
50,6,0.1,0.1,5,0.6,0.6,5.85405612491109,4.60479409354074
150,6,0.1,0.1,5,0.6,0.6,4.23880412964972,3.54780687604632
200,6,0.1,0.1,5,0.6,0.6,3.98311410597971,3.46110262189593
250,6,0.1,0.1,5,0.6,0.6,4.08864218648674,3.24000876290458
50,9,0.1,0.1,5,0.6,0.6,5.91953565119873,4.72760936192104
150,9,0.1,0.1,5,0.6,0.6,4.46919135003701,3.80031258719308
200,9,0.1,0.1,5,0.6,0.6,3.94033038537376,3.38314165387835
250,9,0.1,0.1,5,0.6,0.6,3.53577800319669,2.95452117919922
50,3,0.01,0.1,1,0.8,0.6,7.62534403027526,5.90689631870815
150,3,0.01,0.1,1,0.8,0.6,7.11592806258531,5.49637167794364
200,3,0.01,0.1,1,0.8,0.6,6.90237128918085,5.32843726021903
250,3,0.01,0.1,1,0.8,0.6,6.64345211119513,5.14777973720006
50,6,0.01,0.1,1,0.8,0.6,7.61146790669032,5.89936338152204
150,6,0.01,0.1,1,0.8,0.6,7.07978566615011,5.45575768607003
200,6,0.01,0.1,1,0.8,0.6,6.83936755552559,5.30437850952148
250,6,0.01,0.1,1,0.8,0.6,6.58193345642427,5.10223279680525
50,9,0.01,0.1,1,0.8,0.6,7.62497801292899,5.92339924403599
150,9,0.01,0.1,1,0.8,0.6,7.09189871182487,5.46712493896484
200,9,0.01,0.1,1,0.8,0.6,6.84248137900696,5.29025759015764
250,9,0.01,0.1,1,0.8,0.6,6.61938073688387,5.1409536089216
50,3,0.05,0.1,1,0.8,0.6,6.7011743310431,5.21604810442243
150,3,0.05,0.1,1,0.8,0.6,5.06578431471429,4.25693838936942
200,3,0.05,0.1,1,0.8,0.6,4.51006101728166,3.86143984113421
250,3,0.05,0.1,1,0.8,0.6,4.23393624449409,3.68485750470843
50,6,0.05,0.1,1,0.8,0.6,6.60491919928538,5.13488987513951
150,6,0.05,0.1,1,0.8,0.6,5.17345714208271,4.34065246582031
200,6,0.05,0.1,1,0.8,0.6,4.66717306422092,4.0335944039481
250,6,0.05,0.1,1,0.8,0.6,4.43885463459305,3.83883939470564
50,9,0.05,0.1,1,0.8,0.6,6.6254684502019,5.11433683122907
150,9,0.05,0.1,1,0.8,0.6,5.07013325932388,4.2813230242048
200,9,0.05,0.1,1,0.8,0.6,4.74440863800139,4.16359111240932
250,9,0.05,0.1,1,0.8,0.6,4.60001954391132,4.05102266584124
50,3,0.1,0.1,1,0.8,0.6,5.59982316292268,4.53600801740374
150,3,0.1,0.1,1,0.8,0.6,3.9527079912989,3.42267499651228
200,3,0.1,0.1,1,0.8,0.6,4.0978408596261,3.5350581577846
250,3,0.1,0.1,1,0.8,0.6,3.98433628679289,3.39015361240932
50,6,0.1,0.1,1,0.8,0.6,5.68902464612994,4.59898376464844
150,6,0.1,0.1,1,0.8,0.6,4.01094158080537,3.63215037754604
200,6,0.1,0.1,1,0.8,0.6,4.10869337421512,3.72710146222796
250,6,0.1,0.1,1,0.8,0.6,3.94666804756103,3.62745666503906
50,9,0.1,0.1,1,0.8,0.6,5.64138106177918,4.59199142456055
150,9,0.1,0.1,1,0.8,0.6,4.33835359223876,3.95793969290597
200,9,0.1,0.1,1,0.8,0.6,3.78521103308396,3.15552030290876
250,9,0.1,0.1,1,0.8,0.6,4.16387460511574,3.48397009713309
50,3,0.01,0.1,3,0.8,0.6,7.62357621954163,5.89748873029436
150,3,0.01,0.1,3,0.8,0.6,7.11430727736131,5.47775268554688
200,3,0.01,0.1,3,0.8,0.6,6.89538813049958,5.32112666538784
250,3,0.01,0.1,3,0.8,0.6,6.69644643296873,5.18533543178013
50,6,0.01,0.1,3,0.8,0.6,7.62636971734134,5.90811538696289
150,6,0.01,0.1,3,0.8,0.6,7.10959347518361,5.48933301653181
200,6,0.01,0.1,3,0.8,0.6,6.86001498355251,5.3293582371303
250,6,0.01,0.1,3,0.8,0.6,6.65215582632341,5.16214479718889
50,9,0.01,0.1,3,0.8,0.6,7.62472089793917,5.91315841674805
150,9,0.01,0.1,3,0.8,0.6,7.1093820245276,5.48084531511579
200,9,0.01,0.1,3,0.8,0.6,6.87100085769068,5.31989560808454
250,9,0.01,0.1,3,0.8,0.6,6.64108021235837,5.15714917864118
50,3,0.05,0.1,3,0.8,0.6,6.64061467465776,5.09076745169503
150,3,0.05,0.1,3,0.8,0.6,4.93654987155058,4.1492554800851
200,3,0.05,0.1,3,0.8,0.6,4.44558685332102,3.85991614205497
250,3,0.05,0.1,3,0.8,0.6,4.13238129377092,3.50911494663783
50,6,0.05,0.1,3,0.8,0.6,6.63035198186085,5.16445159912109
150,6,0.05,0.1,3,0.8,0.6,5.07974261388805,4.32687759399414
200,6,0.05,0.1,3,0.8,0.6,4.53421222385485,3.85967854091099
250,6,0.05,0.1,3,0.8,0.6,4.02466543893281,3.52288055419922
50,9,0.05,0.1,3,0.8,0.6,6.62979417307833,5.12537438528878
150,9,0.05,0.1,3,0.8,0.6,5.03382740893953,4.18528638567243
200,9,0.05,0.1,3,0.8,0.6,4.48880505721394,3.83640888759068
250,9,0.05,0.1,3,0.8,0.6,4.2965389735567,3.66848264421736
50,3,0.1,0.1,3,0.8,0.6,5.72340390189427,4.57627214704241
150,3,0.1,0.1,3,0.8,0.6,4.08114559930266,3.36352757045201
200,3,0.1,0.1,3,0.8,0.6,3.7797427516391,3.30459867204939
250,3,0.1,0.1,3,0.8,0.6,3.60548396643244,2.97393144880022
50,6,0.1,0.1,3,0.8,0.6,5.68972980722585,4.5098386492048
150,6,0.1,0.1,3,0.8,0.6,4.36623387097437,3.77999823434012
200,6,0.1,0.1,3,0.8,0.6,4.27697070764573,3.82483891078404
250,6,0.1,0.1,3,0.8,0.6,4.30755448433804,3.72010312761579
50,9,0.1,0.1,3,0.8,0.6,5.77489936214151,4.70683670043945
150,9,0.1,0.1,3,0.8,0.6,4.19892685473766,3.71371732439314
200,9,0.1,0.1,3,0.8,0.6,3.78528570594694,3.31684712001256
250,9,0.1,0.1,3,0.8,0.6,4.02624818540991,3.3411865234375
50,3,0.01,0.1,5,0.8,0.6,7.63158241494675,5.91263253348214
150,3,0.01,0.1,5,0.8,0.6,7.13411769909243,5.51645878383091
200,3,0.01,0.1,5,0.8,0.6,6.92073973014436,5.34967422485352
250,3,0.01,0.1,5,0.8,0.6,6.68615799938679,5.18224389212472
50,6,0.01,0.1,5,0.8,0.6,7.64888729973818,5.92963681902204
150,6,0.01,0.1,5,0.8,0.6,7.14212223964972,5.50716345650809
200,6,0.01,0.1,5,0.8,0.6,6.89427956253598,5.33318165370396
250,6,0.01,0.1,5,0.8,0.6,6.66884860815765,5.16956383841378
50,9,0.01,0.1,5,0.8,0.6,7.6362849176654,5.9169921875
150,9,0.01,0.1,5,0.8,0.6,7.12646914555445,5.50149045671736
200,9,0.01,0.1,5,0.8,0.6,6.89732040215618,5.34218324933733
250,9,0.01,0.1,5,0.8,0.6,6.6807789154742,5.17961883544922
50,3,0.05,0.1,5,0.8,0.6,6.65454004224599,5.1843011038644
150,3,0.05,0.1,5,0.8,0.6,5.00122599179938,4.13909203665597
200,3,0.05,0.1,5,0.8,0.6,4.38481811242652,3.87200328281948
250,3,0.05,0.1,5,0.8,0.6,4.17654173658109,3.59266935076032
50,6,0.05,0.1,5,0.8,0.6,6.69976740219068,5.21428189958845
150,6,0.05,0.1,5,0.8,0.6,4.94213645758767,4.13013185773577
200,6,0.05,0.1,5,0.8,0.6,4.54207202927406,3.91373988560268
250,6,0.05,0.1,5,0.8,0.6,4.30258476318382,3.6937506539481
50,9,0.05,0.1,5,0.8,0.6,6.72431061012764,5.24344744001116
150,9,0.05,0.1,5,0.8,0.6,5.11766695369839,4.22848619733538
200,9,0.05,0.1,5,0.8,0.6,4.4776733080647,3.83228901454381
250,9,0.05,0.1,5,0.8,0.6,4.23935929649023,3.68190765380859
50,3,0.1,0.1,5,0.8,0.6,5.78076397154952,4.60457284109933
150,3,0.1,0.1,5,0.8,0.6,4.20241865394411,3.59239523751395
200,3,0.1,0.1,5,0.8,0.6,3.62394754023265,3.13080651419503
250,3,0.1,0.1,5,0.8,0.6,3.84971816526112,3.06010927472796
50,6,0.1,0.1,5,0.8,0.6,5.80820272321719,4.60359082903181
150,6,0.1,0.1,5,0.8,0.6,3.97287437964395,3.28964396885463
200,6,0.1,0.1,5,0.8,0.6,3.73782022790637,3.26706259591239
250,6,0.1,0.1,5,0.8,0.6,3.76627389952549,3.13380541120257
50,9,0.1,0.1,5,0.8,0.6,5.75170832317518,4.5535272870745
150,9,0.1,0.1,5,0.8,0.6,4.43449984442852,3.71704374040876
200,9,0.1,0.1,5,0.8,0.6,4.01374895921954,3.49960381644113
250,9,0.1,0.1,5,0.8,0.6,3.79767840886984,3.15454047066825
50,3,0.01,0.1,1,1,0.6,7.61250873134019,5.89885875156948
150,3,0.01,0.1,1,1,0.6,7.07302905213443,5.45763342721122
200,3,0.01,0.1,1,1,0.6,6.82430033284196,5.27395575387137
250,3,0.01,0.1,1,1,0.6,6.61177890354092,5.12520272391183
50,6,0.01,0.1,1,1,0.6,7.60197692355313,5.8851569039481
150,6,0.01,0.1,1,1,0.6,7.0394743960543,5.42560359409877
200,6,0.01,0.1,1,1,0.6,6.79042913087911,5.23006548200335
250,6,0.01,0.1,1,1,0.6,6.56289175321099,5.08081926618304
50,9,0.01,0.1,1,1,0.6,7.59678724702501,5.87456566946847
150,9,0.01,0.1,1,1,0.6,7.04413720679625,5.41197095598493
200,9,0.01,0.1,1,1,0.6,6.7984913373929,5.23234231131417
250,9,0.01,0.1,1,1,0.6,6.55377154429331,5.05668640136719
50,3,0.05,0.1,1,1,0.6,6.62315927165892,5.1332037789481
150,3,0.05,0.1,1,1,0.6,4.90931731526643,4.1759888785226
200,3,0.05,0.1,1,1,0.6,4.43708344269511,3.87607683454241
250,3,0.05,0.1,1,1,0.6,4.19318712478466,3.62794930594308
50,6,0.05,0.1,1,1,0.6,6.53962803577273,5.07048961094448
150,6,0.05,0.1,1,1,0.6,4.94834004633728,4.20931843348912
200,6,0.05,0.1,1,1,0.6,4.63500362660894,4.12656893048968
250,6,0.05,0.1,1,1,0.6,4.30704143211773,3.90617098127093
50,9,0.05,0.1,1,1,0.6,6.56520818544298,5.12750462123326
150,9,0.05,0.1,1,1,0.6,4.92076197264336,4.3928713117327
200,9,0.05,0.1,1,1,0.6,4.63087875706105,4.1074333190918
250,9,0.05,0.1,1,1,0.6,4.19486944475623,3.76933234078544
50,3,0.1,0.1,1,1,0.6,5.68841246353885,4.7394643511091
150,3,0.1,0.1,1,1,0.6,3.82691127280179,3.30785805838449
200,3,0.1,0.1,1,1,0.6,4.07908524254427,3.4823112487793
250,3,0.1,0.1,1,1,0.6,4.17182058753384,3.52249472481864
50,6,0.1,0.1,1,1,0.6,5.81711268688102,4.98006820678711
150,6,0.1,0.1,1,1,0.6,4.3869241584808,3.79891313825335
200,6,0.1,0.1,1,1,0.6,4.25237006127979,3.803405216762
250,6,0.1,0.1,1,1,0.6,4.36119539323585,3.64629418509347
50,9,0.1,0.1,1,1,0.6,5.65220856422962,4.62326485770089
150,9,0.1,0.1,1,1,0.6,4.0414041597817,3.39078685215541
200,9,0.1,0.1,1,1,0.6,4.69618752964243,4.31737082345145
250,9,0.1,0.1,1,1,0.6,4.84846333536347,4.43674142020089
50,3,0.01,0.1,3,1,0.6,7.62732440733264,5.89891869681222
150,3,0.01,0.1,3,1,0.6,7.10691571053835,5.48230688912528
200,3,0.01,0.1,3,1,0.6,6.88076194769989,5.30523191179548
250,3,0.01,0.1,3,1,0.6,6.66208772586455,5.13499396187918
50,6,0.01,0.1,3,1,0.6,7.6145826968579,5.89373343331473
150,6,0.01,0.1,3,1,0.6,7.09281021591516,5.46776744297573
200,6,0.01,0.1,3,1,0.6,6.85705551223377,5.30429186139788
250,6,0.01,0.1,3,1,0.6,6.62425625616078,5.12908390590123
50,9,0.01,0.1,3,1,0.6,7.62197967463013,5.90730612618583
150,9,0.01,0.1,3,1,0.6,7.08747823447412,5.4643805367606
200,9,0.01,0.1,3,1,0.6,6.85526154663742,5.28547831944057
250,9,0.01,0.1,3,1,0.6,6.63947376119773,5.13775198800223
50,3,0.05,0.1,3,1,0.6,6.67724099387004,5.15185982840402
150,3,0.05,0.1,3,1,0.6,4.97998565032268,4.22793524605887
200,3,0.05,0.1,3,1,0.6,4.39032803563413,3.89640045166016
250,3,0.05,0.1,3,1,0.6,4.14833372490175,3.59223393031529
50,6,0.05,0.1,3,1,0.6,6.60060739758092,5.10315104893276
150,6,0.05,0.1,3,1,0.6,5.00620277836506,4.24259676252093
200,6,0.05,0.1,3,1,0.6,4.6599767208612,3.96247591291155
250,6,0.05,0.1,3,1,0.6,4.09412362609154,3.62344796316964
50,9,0.05,0.1,3,1,0.6,6.66058108863087,5.17715781075614
150,9,0.05,0.1,3,1,0.6,5.0544447978394,4.25989151000977
200,9,0.05,0.1,3,1,0.6,4.47194311925249,3.83950478690011
250,9,0.05,0.1,3,1,0.6,4.09076171332666,3.42572239467076
50,3,0.1,0.1,3,1,0.6,5.7529397203238,4.78165762765067
150,3,0.1,0.1,3,1,0.6,4.10438174903488,3.65899004255022
200,3,0.1,0.1,3,1,0.6,3.97100068119252,3.38439123971122
250,3,0.1,0.1,3,1,0.6,4.05556927500756,3.34836196899414
50,6,0.1,0.1,3,1,0.6,5.74271331017579,4.71412004743304
150,6,0.1,0.1,3,1,0.6,4.25795704176745,3.62108775547573
200,6,0.1,0.1,3,1,0.6,4.20685311629458,3.48929105486189
250,6,0.1,0.1,3,1,0.6,3.89708996510559,3.271117074149
50,9,0.1,0.1,3,1,0.6,5.55346396102222,4.41788155691964
150,9,0.1,0.1,3,1,0.6,4.0427597968478,3.35348183768136
200,9,0.1,0.1,3,1,0.6,4.17798640172141,3.39833286830357
250,9,0.1,0.1,3,1,0.6,4.22458095348544,3.78824887956892
50,3,0.01,0.1,5,1,0.6,7.62722076045484,5.9108772277832
150,3,0.01,0.1,5,1,0.6,7.10196475365076,5.47322354997907
200,3,0.01,0.1,5,1,0.6,6.86101900766093,5.29714039393834
250,3,0.01,0.1,5,1,0.6,6.6329174526414,5.11786978585379
50,6,0.01,0.1,5,1,0.6,7.6135306111745,5.89364133562361
150,6,0.01,0.1,5,1,0.6,7.09619238276485,5.47403226579939
200,6,0.01,0.1,5,1,0.6,6.83943336252937,5.28513826642718
250,6,0.01,0.1,5,1,0.6,6.62397254459861,5.12062999180385
50,9,0.01,0.1,5,1,0.6,7.61082432636888,5.89159338814872
150,9,0.01,0.1,5,1,0.6,7.09292764841412,5.46001325334821
200,9,0.01,0.1,5,1,0.6,6.85403368246211,5.30859102521624
250,9,0.01,0.1,5,1,0.6,6.60832852392915,5.12076296125139
50,3,0.05,0.1,5,1,0.6,6.6209466510063,5.11234174455915
150,3,0.05,0.1,5,1,0.6,4.91580007780226,4.16314206804548
200,3,0.05,0.1,5,1,0.6,4.4077978925267,3.84595053536551
250,3,0.05,0.1,5,1,0.6,4.07971867738114,3.56859806605748
50,6,0.05,0.1,5,1,0.6,6.6218348099782,5.15540586199079
150,6,0.05,0.1,5,1,0.6,5.00237714748392,4.20400782993862
200,6,0.05,0.1,5,1,0.6,4.35204731318564,3.71703393118722
250,6,0.05,0.1,5,1,0.6,4.21721190627802,3.70101383754185
50,9,0.05,0.1,5,1,0.6,6.63733075349471,5.14251708984375
150,9,0.05,0.1,5,1,0.6,5.07333252340602,4.36800820486886
200,9,0.05,0.1,5,1,0.6,4.43801002444521,3.85930306570871
250,9,0.05,0.1,5,1,0.6,4.11115785678862,3.54886191231864
50,3,0.1,0.1,5,1,0.6,5.67547951595347,4.62156241280692
150,3,0.1,0.1,5,1,0.6,3.63377366169764,3.25761304582868
200,3,0.1,0.1,5,1,0.6,3.72014029585563,3.19253267560686
250,3,0.1,0.1,5,1,0.6,3.8349092357527,3.28385652814593
50,6,0.1,0.1,5,1,0.6,5.67608447226072,4.53523526872907
150,6,0.1,0.1,5,1,0.6,3.93420458138194,3.33822522844587
200,6,0.1,0.1,5,1,0.6,3.71443860255901,3.17502811976842
250,6,0.1,0.1,5,1,0.6,3.52150246798984,3.02221407209124
50,9,0.1,0.1,5,1,0.6,5.58824921123021,4.47139739990234
150,9,0.1,0.1,5,1,0.6,4.1226333145164,3.36504418509347
200,9,0.1,0.1,5,1,0.6,3.77972967113379,3.12606648036412
250,9,0.1,0.1,5,1,0.6,3.75493142263658,3.17142922537667
50,3,0.01,0.1,1,0.6,0.8,7.63619479146649,5.91774095807757
